ID-Anforderung;Titel;Inhalt;Typ
SYS.2.3.A1;Authentisierung von Administrierenden und Benutzenden;Personen mit Adminstrationsrechten DÜRFEN sich NICHT im Normalbetrieb als „root“ anmelden.;Basis
SYS.2.3.A1;Authentisierung von Administrierenden und Benutzenden;Für die Systemadministrationsaufgaben SOLLTE „sudo“ oder eine geeignete Alternative mit einer geeigneten Protokollierung genutzt werden.;Basis
SYS.2.3.A1;Authentisierung von Administrierenden und Benutzenden;Es SOLLTE verhindert werden, dass sich mehrere Benutzende auf einem Client gleichzeitig einloggen können.;Basis
SYS.2.3.A2;Auswahl einer geeigneten Distribution;Auf Grundlage der Sicherheitsanforderungen und des Einsatzzwecks MUSS ein geeignetes Unix-Derivat bzw. eine geeignete Linux-Distribution ausgewählt werden.;Basis
SYS.2.3.A2;Auswahl einer geeigneten Distribution;Es MUSS für die geplante Einsatzdauer des Betriebssystems Support verfügbar sein.;Basis
SYS.2.3.A2;Auswahl einer geeigneten Distribution;Alle benötigten Anwendungsprogramme SOLLTEN als Teil der Distribution direkt verfügbar sein.;Basis
SYS.2.3.A2;Auswahl einer geeigneten Distribution;Sie SOLLTEN NUR in Ausnahmefällen aus Drittquellen bezogen werden.;Basis
SYS.2.3.A2;Auswahl einer geeigneten Distribution;Distributionen, bei denen das Betriebssystem selbst kompiliert wird, SOLLTEN NICHT in Produktivumgebungen eingesetzt werden.;Basis
SYS.2.3.A3;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
SYS.2.3.A4;Kernel-Aktualisierungen auf unixartigen Systemen;Der Client MUSS zeitnah neu gebootet werden, nachdem der Kernel des Betriebssystems aktualisiert wurde.;Basis
SYS.2.3.A4;Kernel-Aktualisierungen auf unixartigen Systemen;Ist dies nicht möglich, MUSS alternativ Live-Patching des Kernels aktiviert werden.;Basis
SYS.2.3.A5;Sichere Installation von Software-Paketen;Wenn zu installierende Software aus dem Quellcode kompiliert werden soll, DARF diese NUR unter einem unprivilegierten Konto entpackt, konfiguriert und übersetzt werden.;Basis
SYS.2.3.A5;Sichere Installation von Software-Paketen;Anschließend DARF die zu installierende Software NICHT unkontrolliert in das Wurzeldateisystem des Betriebssystems installiert werden.;Basis
SYS.2.3.A5;Sichere Installation von Software-Paketen;Wird die Software aus dem Quelltext übersetzt, dann SOLLTEN die gewählten Parameter geeignet dokumentiert werden.;Basis
SYS.2.3.A5;Sichere Installation von Software-Paketen;Anhand dieser Dokumentation SOLLTE die Software jederzeit nachvollziehbar und reproduzierbar kompiliert werden können.;Basis
SYS.2.3.A5;Sichere Installation von Software-Paketen;Alle weiteren Installationsschritte SOLLTEN dabei ebenfalls dokumentiert werden.;Basis
SYS.2.3.A6;Kein automatisches Einbinden von Wechsellaufwerken;Wechsellaufwerke SOLLTEN NICHT automatisch eingebunden werden.;Standard
SYS.2.3.A6;Kein automatisches Einbinden von Wechsellaufwerken;Die Einbindung von Wechsellaufwerken SOLLTE so konfiguriert sein, dass alle Dateien als nicht ausführbar markiert sind (Mount-Option „noexec“).;Standard
SYS.2.3.A7;Restriktive Rechtevergabe auf Dateien und Verzeichnisse;Es SOLLTE sichergestellt werden, dass Dienste und Anwendungen nur die ihnen zugeordneten Dateien erstellen, verändern oder löschen dürfen.;Standard
SYS.2.3.A7;Restriktive Rechtevergabe auf Dateien und Verzeichnisse;Auf Verzeichnissen, in denen alle Konten Schreibrechte haben (z. B. „/tmp“), SOLLTE das Sticky Bit gesetzt werden.;Standard
SYS.2.3.A8;Einsatz von Techniken zur Rechtebeschränkung von Anwendungen;Zur Beschränkung der Zugriffsrechte von Anwendungen auf Dateien, Geräte und Netze SOLLTE App-Armor oder SELinux eingesetzt werden.;Standard
SYS.2.3.A8;Einsatz von Techniken zur Rechtebeschränkung von Anwendungen;Es SOLLTEN die von dem jeweiligen Unix-Derivat bzw. der Linux-Distribution am besten unterstützten Lösungen eingesetzt werden.;Standard
SYS.2.3.A8;Einsatz von Techniken zur Rechtebeschränkung von Anwendungen;Rechte SOLLTEN grundsätzlich entzogen sein und wo nötig über Positivlisten explizit erteilt werden.;Standard
SYS.2.3.A8;Einsatz von Techniken zur Rechtebeschränkung von Anwendungen;Erweiterungen zur Rechtebeschränkung SOLLTEN im Zwangsmodus (Enforcing Mode) oder mit geeigneten Alternativen verwendet werden.;Standard
SYS.2.3.A9;Sichere Verwendung von Passwörtern auf der Kommandozeile;Passwörter SOLLTEN NICHT als Parameter an Programme übergeben werden.;Standard
SYS.2.3.A10;ENTFALLEN;Diese Anforderung ist entfallen.;Standard
SYS.2.3.A11;Verhinderung der Überlastung der lokalen Festplatte;Es SOLLTEN Quotas für Konten bzw. Dienste eingerichtet werden, die ausreichend Freiraum für das Betriebssystem lassen.;Standard
SYS.2.3.A11;Verhinderung der Überlastung der lokalen Festplatte;Generell SOLLTEN unterschiedliche Partitionen für Betriebssystem und Daten genutzt werden.;Standard
SYS.2.3.A11;Verhinderung der Überlastung der lokalen Festplatte;Alternativ SOLLTEN auch Mechanismen des verwendeten Dateisystems genutzt werden, die ab einem geeigneten Füllstand nur noch dem Konto „root“ Schreibrechte einräumen.;Standard
SYS.2.3.A12;Sicherer Einsatz von Appliances;Es SOLLTE sichergestellt werden, dass Appliances ein ähnliches Sicherheitsniveau wie Clients auf Standard-IT-Systemen erfüllen.;Standard
SYS.2.3.A12;Sicherer Einsatz von Appliances;Es SOLLTE dokumentiert werden, wie entsprechende Sicherheitsanforderungen mit einer eingesetzten Appliance erfüllt werden.;Standard
SYS.2.3.A12;Sicherer Einsatz von Appliances;Wenn die Anforderungen nicht zweifelsfrei erfüllt werden können, SOLLTE eine Konformitätserklärung von den herstellenden Unternehmen angefordert werden.;Standard
SYS.2.3.A13;ENTFALLEN;Diese Anforderung ist entfallen.;Hoch
SYS.2.3.A14;Absicherung gegen Nutzung unbefugter Peripheriegeräte;Peripheriegeräte SOLLTEN nur nutzbar sein, wenn sie explizit freigegeben sind.;Hoch
SYS.2.3.A14;Absicherung gegen Nutzung unbefugter Peripheriegeräte;Kernelmodule für Peripheriegeräte SOLLTEN nur geladen und aktiviert werden, wenn das Gerät freigegeben ist.;Hoch
SYS.2.3.A15;Zusätzlicher Schutz vor der Ausführung unerwünschter Dateien;Partitionen und Verzeichnisse, in denen Benutzende Schreibrechte haben, SOLLTEN so gemountet werden, dass keine Dateien ausgeführt werden können (Mountoption „noexec“).;Hoch
SYS.2.3.A16;ENTFALLEN;Diese Anforderung ist entfallen.;Hoch
SYS.2.3.A17;Zusätzliche Verhinderung der Ausbreitung bei der Ausnutzung von Schwachstellen;Die Nutzung von Systemaufrufen SOLLTE insbesondere für exponierte Dienste und Anwendungen auf die unbedingt notwendige Anzahl beschränkt werden (z. B. durch seccomp).;Hoch
