ID-Anforderung;Titel;Inhalt;Typ
APP.4.2.A1;Sichere Konfiguration des SAP-ABAP-Stacks;Der SAP-ABAP-Stack MUSS sicher konfiguriert werden.;Basis
APP.4.2.A1;Sichere Konfiguration des SAP-ABAP-Stacks;Dazu MÜSSEN die jeweiligen Profilparameter gesetzt werden, z. B. für die Passwortsicherheit, Authentisierung und Verschlüsselung.;Basis
APP.4.2.A1;Sichere Konfiguration des SAP-ABAP-Stacks;Auch MÜSSEN die Systemänderbarkeit und die Mandanten konfiguriert, das IMG-Customizing durchgeführt und die Betriebssystemkommandos abgesichert werden.;Basis
APP.4.2.A2;Sichere Konfiguration des SAP-JAVA-Stacks;Der SAP-JAVA-Stack MUSS sicher konfiguriert werden, falls dieser eingesetzt wird.;Basis
APP.4.2.A2;Sichere Konfiguration des SAP-JAVA-Stacks;Dafür MÜSSEN andere Sicherheitsmechanismen und -konzepte erstellt werden als für den SAP-ABAP-Stack.;Basis
APP.4.2.A2;Sichere Konfiguration des SAP-JAVA-Stacks;Deshalb MÜSSEN Administrierende die Architektur des JAVA-Stacks kennen und wissen, wie er administriert wird.;Basis
APP.4.2.A2;Sichere Konfiguration des SAP-JAVA-Stacks;Zudem MÜSSEN nicht benötigte Dienste abgeschaltet, Standardinhalte entfernt, HTTP-Dienste geschützt und Zugriffe auf Administrationsschnittstellen eingeschränkt werden.;Basis
APP.4.2.A3;Netzsicherheit;Um die Netzsicherheit zu gewährleisten, MÜSSEN entsprechende Konzepte unter Berücksichtigung des SAP-ERP-Systems erstellt und Einstellungen am System durchgeführt werden.;Basis
APP.4.2.A3;Netzsicherheit;Weiterhin SOLLTEN der SAP-Router und SAP Web Dispatcher eingesetzt werden, um ein sicheres SAP-Netz zu implementieren und aufrechtzuerhalten.;Basis
APP.4.2.A3;Netzsicherheit;Um Sicherheitslücken aufgrund von Fehlinterpretationen oder Missverständnissen zu vermeiden, MÜSSEN sich die Bereiche IT-Betrieb, Firewall-Betrieb, Portalbetrieb und SAP-Betrieb miteinander abstimmen.;Basis
APP.4.2.A4;Absicherung der ausgelieferten SAP-Standard-Konten;Direkt nach der Installation eines SAP-ERP-Systems MÜSSEN die voreingestellten Passwörter der SAP-Standard-Konten geändert werden.;Basis
APP.4.2.A4;Absicherung der ausgelieferten SAP-Standard-Konten;Auch MÜSSEN die eingerichteten SAP-Standard-Konten mithilfe geeigneter Maßnahmen abgesichert werden.;Basis
APP.4.2.A4;Absicherung der ausgelieferten SAP-Standard-Konten;Bestimmte SAP-Standard-Konten DÜRFEN NICHT benutzt werden, z. B. für RFC-Verbindungen und Background-Jobs.;Basis
APP.4.2.A5;Konfiguration und Absicherung der SAP-Konten-Verwaltung;Die SAP-Konten-Verwaltung für ABAP-Systeme MUSS sorgfältig und sicher administriert werden.;Basis
APP.4.2.A5;Konfiguration und Absicherung der SAP-Konten-Verwaltung;Aktivitäten, wie Konten anlegen, ändern und löschen, Passwörter zurücksetzen und entsperren sowie Rollen und Profile zuordnen, MÜSSEN zu den Aufgaben der Konto-Administration gehören.;Basis
APP.4.2.A6;Erstellung und Umsetzung eines Konten- und Berechtigungskonzeptes;Für SAP-ERP-Systeme MUSS ein Konten- und Berechtigungskonzept ausgearbeitet und umgesetzt werden.;Basis
APP.4.2.A6;Erstellung und Umsetzung eines Konten- und Berechtigungskonzeptes;Dabei MÜSSEN folgende Punkte berücksichtigt werden:;Basis
APP.4.2.A6;Erstellung und Umsetzung eines Konten- und Berechtigungskonzeptes;Identitätsprinzip, Minimalprinzip, Stellenprinzip, Belegprinzip der Buchhaltung, Belegprinzip der Berechtigungsverwaltung, Funktionstrennungsprinzip (Segregation of Duties, SoD), Genehmigungsprinzip, Standardprinzip, Schriftformprinzip und Kontrollprinzip MÜSSEN berücksichtigt werden.;Basis
APP.4.2.A6;Erstellung und Umsetzung eines Konten- und Berechtigungskonzeptes;Konto-, Berechtigungs- und gegebenenfalls Profiladministrierender MÜSSEN getrennte Verantwortlichkeiten und damit Berechtigungen haben.;Basis
APP.4.2.A6;Erstellung und Umsetzung eines Konten- und Berechtigungskonzeptes;Vorgehensweisen im Rahmen der Berechtigungsadministration für Rollen anlegen, ändern, löschen, transportieren und SU24 Vorschlagswerte transportieren MÜSSEN definiert werden.;Basis
APP.4.2.A6;Erstellung und Umsetzung eines Konten- und Berechtigungskonzeptes;Dabei SOLLTEN Berechtigungsrollen nur im Entwicklungssystem angelegt und gepflegt werden.;Basis
APP.4.2.A6;Erstellung und Umsetzung eines Konten- und Berechtigungskonzeptes;Sie SOLLTEN mit Hilfe des Transport-Management-Systems (TMS) transportiert werden.;Basis
