ID-Anforderung;Titel;Inhalt;Typ
APP.2.1.A1;Erstellung einer Sicherheitsrichtlinie für Verzeichnisdienste;Es MUSS eine Sicherheitsrichtlinie für den Verzeichnisdienst erstellt werden.;Basis
APP.2.1.A1;Erstellung einer Sicherheitsrichtlinie für Verzeichnisdienste;Diese SOLLTE mit dem übergreifenden Sicherheitskonzept der gesamten Institution abgestimmt sein.;Basis
APP.2.1.A2;Planung des Einsatzes von Verzeichnisdiensten;Der Einsatz von Verzeichnisdiensten MUSS sorgfältig geplant werden.;Basis
APP.2.1.A2;Planung des Einsatzes von Verzeichnisdiensten;Die konkrete Nutzung des Verzeichnisdienstes MUSS festgelegt werden.;Basis
APP.2.1.A2;Planung des Einsatzes von Verzeichnisdiensten;Es MUSS sichergestellt sein, dass der Verzeichnisdienst und alle ihn verwendenden Anwendungen kompatibel sind.;Basis
APP.2.1.A2;Planung des Einsatzes von Verzeichnisdiensten;Zudem MUSS ein Konzept für eine Struktur aus Objektklassen und Attributtypen entwickelt werden, dass den Ansprüchen der vorgesehenen Nutzungsarten genügt.;Basis
APP.2.1.A2;Planung des Einsatzes von Verzeichnisdiensten;Bei der Planung eines Verzeichnisdienstes, der personenbezogene Daten beinhaltet, MÜSSEN Personalvertretung und Datenschutzbeauftragte beteiligt werden.;Basis
APP.2.1.A2;Planung des Einsatzes von Verzeichnisdiensten;Es MUSS ein bedarfsgerechtes Berechtigungskonzept zum Verzeichnisdienst entworfen werden.;Basis
APP.2.1.A2;Planung des Einsatzes von Verzeichnisdiensten;Generell SOLLTE die geplante Verzeichnisdienststruktur vollständig dokumentiert und die Dokumentation bei Änderungen fortgeschrieben werden.;Basis
APP.2.1.A2;Planung des Einsatzes von Verzeichnisdiensten;Maßnahmen SOLLTEN geplant und umgesetzt werden, die es unterbinden, aus dem Verzeichnisdienst unbefugt Daten sammeln zu können.;Basis
APP.2.1.A3;Einrichtung von Zugriffsberechtigungen auf Verzeichnisdienste;Die Administration des Verzeichnisdienstes selbst und die eigentliche Verwaltung der Daten MÜSSEN getrennt werden.;Basis
APP.2.1.A3;Einrichtung von Zugriffsberechtigungen auf Verzeichnisdienste;Alle administrativen Aufgabenbereiche und Berechtigungen SOLLTEN ausreichend dokumentiert werden.;Basis
APP.2.1.A3;Einrichtung von Zugriffsberechtigungen auf Verzeichnisdienste;Bei einer eventuellen Zusammenführung mehrerer Verzeichnisdienstbäume MÜSSEN die daraus resultierenden effektiven Rechte kontrolliert werden.;Basis
APP.2.1.A4;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
APP.2.1.A5;Sichere Konfiguration und Konfigurationsänderungen von Verzeichnisdiensten;Der Verzeichnisdienst MUSS sicher konfiguriert werden.;Basis
APP.2.1.A5;Sichere Konfiguration und Konfigurationsänderungen von Verzeichnisdiensten;Für die sichere Konfiguration einer Verzeichnisdienste-Infrastruktur MÜSSEN neben dem Server auch die Clients (IT-Systeme und Anwendungen) einbezogen werden.;Basis
APP.2.1.A5;Sichere Konfiguration und Konfigurationsänderungen von Verzeichnisdiensten;Wird die Konfiguration des Verzeichnisdienstes oder der mit ihm vernetzten IT-Systeme geändert, SOLLTEN die Benutzenden rechtzeitig über Wartungsarbeiten informiert werden.;Basis
APP.2.1.A6;Sicherer Betrieb von Verzeichnisdiensten;Die Sicherheit des Verzeichnisdienstes MUSS im Betrieb permanent aufrechterhalten werden.;Basis
APP.2.1.A6;Sicherer Betrieb von Verzeichnisdiensten;Alle den Betrieb eines Verzeichnisdienst-Systems betreffenden Richtlinien, Regelungen und Prozesse SOLLTEN nachvollziehbar dokumentiert und aktuell gehalten werden.;Basis
APP.2.1.A6;Sicherer Betrieb von Verzeichnisdiensten;Sofern der Verzeichnisdienst zur Verwaltung von Anmeldedaten verwendet wird, MÜSSEN dedizierte Clients bei der Fernwartung eingesetzt werden.;Basis
APP.2.1.A6;Sicherer Betrieb von Verzeichnisdiensten;Der Zugriff auf alle Administrationswerkzeuge MUSS für normale Benutzende unterbunden werden.;Basis
APP.2.1.A17;Absicherung von schutzbedürftigen Anmeldeinformationen;Für Attribute, die schutzbedürftige Anmeldeinformationen wie beispielsweise Passwörter enthalten, MUSS der Zugriff stark eingeschränkt werden.;Basis
APP.2.1.A7;ENTFALLEN;Diese Anforderung ist entfallen.;Standard
APP.2.1.A8;Planung einer Partitionierung im Verzeichnisdienst;Sofern eine Partitionierung geplant ist, SOLLTE sich diese an den Schutzzielen des Verzeichnisdienstes orientieren und diese geeignet unterstützen.;Standard
APP.2.1.A8;Planung einer Partitionierung im Verzeichnisdienst;Eine Partitionierung SOLLTE so geplant werden, dass sie die Schadensauswirkungen bei Sicherheitsvorfällen begrenzt, die unabhängige Administration verschiedener Partitionen ermöglicht und organisatorischen bzw. Sicherheitsgrenzen folgt.;Standard
APP.2.1.A9;Geeignete Auswahl von Komponenten für Verzeichnisdienste;Für den Einsatz eines Verzeichnisdienstes SOLLTEN geeignete Komponenten identifiziert werden.;Standard
APP.2.1.A9;Geeignete Auswahl von Komponenten für Verzeichnisdienste;Es SOLLTE unter Berücksichtigung von APP.6 Allgemeine Software ein Anforderungskatalog erstellt werden, nach dem die Komponenten für den Verzeichnisdienst ausgewählt und beschafft werden.;Standard
APP.2.1.A9;Geeignete Auswahl von Komponenten für Verzeichnisdienste;Im Rahmen der Planung und Konzeption des Verzeichnisdienstes SOLLTEN passend zum Einsatzzweck Anforderungen an dessen Sicherheit formuliert werden.;Standard
APP.2.1.A9;Geeignete Auswahl von Komponenten für Verzeichnisdienste;Insbesondere SOLLTE bereits bei der Produktauswahl berücksichtigt werden, wie weitere Sicherheitsanforderungen unter Einsatz der jeweiligen Komponente umgesetzt werden können.;Standard
APP.2.1.A10;ENTFALLEN;Diese Anforderung ist entfallen.;Standard
APP.2.1.A11;Einrichtung des Zugriffs auf Verzeichnisdienste;Der Zugriff auf den Verzeichnisdienst SOLLTE entsprechend der Sicherheitsrichtlinie konfiguriert werden.;Standard
APP.2.1.A11;Einrichtung des Zugriffs auf Verzeichnisdienste;Wird der Verzeichnisdienst als Server im Internet eingesetzt, SOLLTE er entsprechend durch ein Sicherheitsgateway geschützt werden.;Standard
APP.2.1.A12;Überwachung von Verzeichnisdiensten;Verzeichnisdienste SOLLTEN gemeinsam mit dem Server beobachtet und protokolliert werden, auf dem sie betrieben werden.;Standard
APP.2.1.A12;Überwachung von Verzeichnisdiensten;Insbesondere Änderungen innerhalb des Verzeichnisdienstes sowie Konfigurationsänderungen des Verzeichnisdienstes SOLLTEN vorrangig protokolliert werden.;Standard
APP.2.1.A13;Absicherung der Kommunikation mit Verzeichnisdiensten;Werden vertrauliche Informationen übertragen, SOLLTE die gesamte Kommunikation mit dem Verzeichnisdienst über ein sicheres Protokoll entsprechend der Technischen Richtlinie TR-02102 des BSI (z. B. TLS) verschlüsselt werden.;Standard
APP.2.1.A13;Absicherung der Kommunikation mit Verzeichnisdiensten;Der Datenaustausch zwischen Client und Verzeichnisdienst-Server SOLLTE abgesichert werden.;Standard
APP.2.1.A13;Absicherung der Kommunikation mit Verzeichnisdiensten;Es SOLLTE definiert werden, auf welche Daten zugegriffen werden darf.;Standard
APP.2.1.A14;Geregelte Außerbetriebnahme eines Verzeichnisdienstes;Bei einer Außerbetriebnahme des Verzeichnisdienstes SOLLTE sichergestellt sein, dass weiterhin benötigte Rechte bzw. Informationen in ausreichendem Umfang zur Verfügung stehen.;Standard
