ID-Anforderung;Titel;Inhalt;Typ
DER.2.1.A1;Definition eines Sicherheitsvorfalls;In einer Institution MUSS klar definiert sein, was ein Sicherheitsvorfall ist.;Basis
DER.2.1.A1;Definition eines Sicherheitsvorfalls;Ein Sicherheitsvorfall MUSS so weit wie möglich von Störungen im Tagesbetrieb abgegrenzt sein.;Basis
DER.2.1.A1;Definition eines Sicherheitsvorfalls;Alle an der Behandlung von Sicherheitsvorfällen beteiligten Mitarbeitenden MÜSSEN die Definition eines Sicherheitsvorfalls kennen.;Basis
DER.2.1.A1;Definition eines Sicherheitsvorfalls;Die Definition und die Eintrittsschwellen eines solchen Vorfalls SOLLTEN sich nach dem Schutzbedarf der betroffenen Geschäftsprozesse, IT-Systeme bzw. Anwendungen richten.;Basis
DER.2.1.A2;Erstellung einer Richtlinie zur Behandlung von Sicherheitsvorfällen;Eine Richtlinie zur Behandlung von Sicherheitsvorfällen MUSS erstellt werden.;Basis
DER.2.1.A2;Erstellung einer Richtlinie zur Behandlung von Sicherheitsvorfällen;Darin MÜSSEN Zweck und Ziel der Richtlinie definiert sowie alle Aspekte der Behandlung von Sicherheitsvorfällen geregelt werden.;Basis
DER.2.1.A2;Erstellung einer Richtlinie zur Behandlung von Sicherheitsvorfällen;So MÜSSEN Verhaltensregeln für die verschiedenen Arten von Sicherheitsvorfällen beschrieben sein.;Basis
DER.2.1.A2;Erstellung einer Richtlinie zur Behandlung von Sicherheitsvorfällen;Zusätzlich MUSS es für alle Mitarbeitenden zielgruppenorientierte und praktisch anwendbare Handlungsanweisungen geben.;Basis
DER.2.1.A2;Erstellung einer Richtlinie zur Behandlung von Sicherheitsvorfällen;Weiterhin SOLLTEN die Schnittstellen zu anderen Managementbereichen berücksichtigt werden, z. B. zum Notfallmanagement.;Basis
DER.2.1.A2;Erstellung einer Richtlinie zur Behandlung von Sicherheitsvorfällen;Die Richtlinie MUSS allen Mitarbeitenden bekannt sein.;Basis
DER.2.1.A2;Erstellung einer Richtlinie zur Behandlung von Sicherheitsvorfällen;Sie MUSS mit dem IT-Betrieb abgestimmt und durch die Institutionsleitung verabschiedet sein.;Basis
DER.2.1.A2;Erstellung einer Richtlinie zur Behandlung von Sicherheitsvorfällen;Die Richtlinie MUSS regelmäßig geprüft und aktualisiert werden.;Basis
DER.2.1.A3;Festlegung von Verantwortlichkeiten und Ansprechpersonen bei Sicherheitsvorfällen;Es MUSS geregelt werden, wer bei Sicherheitsvorfällen wofür verantwortlich ist.;Basis
DER.2.1.A3;Festlegung von Verantwortlichkeiten und Ansprechpersonen bei Sicherheitsvorfällen;Für alle Mitarbeitenden MÜSSEN die Aufgaben und Kompetenzen bei Sicherheitsvorfällen festgelegt werden.;Basis
DER.2.1.A3;Festlegung von Verantwortlichkeiten und Ansprechpersonen bei Sicherheitsvorfällen;Insbesondere Mitarbeitende, die Sicherheitsvorfälle bearbeiten sollen, MÜSSEN über ihre Aufgaben und Kompetenzen unterrichtet werden.;Basis
DER.2.1.A3;Festlegung von Verantwortlichkeiten und Ansprechpersonen bei Sicherheitsvorfällen;Dabei MUSS auch geregelt sein, wer die mögliche Entscheidung für eine forensische Untersuchung trifft, nach welchen Kriterien diese vorgenommen wird und wann sie erfolgen soll.;Basis
DER.2.1.A3;Festlegung von Verantwortlichkeiten und Ansprechpersonen bei Sicherheitsvorfällen;Die Ansprechpartner oder Ansprechpartnerinnen für alle Arten von Sicherheitsvorfällen MÜSSEN den Mitarbeitenden bekannt sein.;Basis
DER.2.1.A3;Festlegung von Verantwortlichkeiten und Ansprechpersonen bei Sicherheitsvorfällen;Kontaktinformationen MÜSSEN immer aktuell und leicht zugänglich sein.;Basis
DER.2.1.A4;Benachrichtigung betroffener Stellen bei Sicherheitsvorfällen;Von einem Sicherheitsvorfall MÜSSEN alle betroffenen internen und externen Stellen zeitnah informiert werden.;Basis
DER.2.1.A4;Benachrichtigung betroffener Stellen bei Sicherheitsvorfällen;Dabei MUSS geprüft werden, ob der oder die Datenschutzbeauftragte, der Betriebs- und Personalrat sowie Mitarbeitende aus der Rechtsabteilung einbezogen werden müssen.;Basis
DER.2.1.A4;Benachrichtigung betroffener Stellen bei Sicherheitsvorfällen;Ebenso MÜSSEN die Meldepflichten für Behörden und regulierte Branchen berücksichtigt werden.;Basis
DER.2.1.A4;Benachrichtigung betroffener Stellen bei Sicherheitsvorfällen;Außerdem MUSS gewährleistet sein, dass betroffene Stellen über die erforderlichen Maßnahmen informiert werden.;Basis
DER.2.1.A5;Behebung von Sicherheitsvorfällen;Damit ein Sicherheitsvorfall erfolgreich behoben werden kann, MÜSSEN die Zuständigen zunächst das Problem eingrenzen und die Ursache finden.;Basis
DER.2.1.A5;Behebung von Sicherheitsvorfällen;Danach MÜSSEN die erforderlichen Maßnahmen auswählt werden, um das Problem zu beheben.;Basis
DER.2.1.A5;Behebung von Sicherheitsvorfällen;Die Leitung des IT-Betriebs MUSS eine Freigabe erteilen, bevor die Maßnahmen umgesetzt werden.;Basis
DER.2.1.A5;Behebung von Sicherheitsvorfällen;Anschließend MUSS die Ursache beseitigt und ein sicherer Zustand hergestellt werden.;Basis
DER.2.1.A5;Behebung von Sicherheitsvorfällen;Eine aktuelle Liste von internen und externen Sicherheitsfachleuten MUSS vorhanden sein, die bei Sicherheitsvorfällen für Fragen aus den erforderlichen Themenbereichen hinzugezogen werden können.;Basis
DER.2.1.A5;Behebung von Sicherheitsvorfällen;Es MÜSSEN sichere Kommunikationsverfahren mit diesen internen und externen Stellen etabliert werden.;Basis
DER.2.1.A6;Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen;Nach einem Sicherheitsvorfall MÜSSEN die betroffenen Komponenten vom Netz genommen werden.;Basis
DER.2.1.A6;Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen;Zudem MÜSSEN alle erforderlichen Daten gesichert werden, die Aufschluss über die Art und Ursache des Problems geben könnten.;Basis
DER.2.1.A6;Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen;Auf allen betroffenen Komponenten MÜSSEN das Betriebssystem und alle Applikationen auf Veränderungen untersucht werden.;Basis
DER.2.1.A6;Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen;Die Originaldaten MÜSSEN von schreibgeschützten Datenträgern wieder eingespielt werden.;Basis
DER.2.1.A6;Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen;Dabei MÜSSEN alle sicherheitsrelevanten Konfigurationen und Patches mit aufgespielt werden.;Basis
DER.2.1.A6;Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen;Wenn Daten aus Datensicherungen wieder eingespielt werden, MUSS sichergestellt sein, dass diese vom Sicherheitsvorfall nicht betroffen waren.;Basis
DER.2.1.A6;Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen;Nach einem Angriff MÜSSEN alle Zugangsdaten auf den betroffenen Komponenten geändert werden, bevor sie wieder in Betrieb genommen werden.;Basis
DER.2.1.A6;Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen;Die betroffenen Komponenten SOLLTEN einem Penetrationstest unterzogen werden, bevor sie wieder eingesetzt werden.;Basis
DER.2.1.A6;Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen;Bei der Wiederherstellung der sicheren Betriebsumgebung MÜSSEN die Benutzenden in die Anwendungsfunktionstests einbezogen werden.;Basis
DER.2.1.A6;Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen;Nachdem alles wiederhergestellt wurde, MÜSSEN die Komponenten inklusive der Netzübergänge gezielt überwacht werden.;Basis
DER.2.1.A7;Etablierung einer Vorgehensweise zur Behandlung von Sicherheitsvorfällen;Es SOLLTE eine geeignete Vorgehensweise zur Behandlung von Sicherheitsvorfällen definiert werden.;Standard
DER.2.1.A7;Etablierung einer Vorgehensweise zur Behandlung von Sicherheitsvorfällen;Die Abläufe, Prozesse und Vorgaben für die verschiedenen Sicherheitsvorfälle SOLLTEN dabei eindeutig geregelt und geeignet dokumentiert werden.;Standard
DER.2.1.A7;Etablierung einer Vorgehensweise zur Behandlung von Sicherheitsvorfällen;Die Institutionsleitung SOLLTE die festgelegte Vorgehensweise in Kraft setzen und allen Beteiligten zugänglich machen.;Standard
DER.2.1.A7;Etablierung einer Vorgehensweise zur Behandlung von Sicherheitsvorfällen;Es SOLLTE regelmäßig überprüft werden, ob die Vorgehensweise noch aktuell und wirksam ist.;Standard
DER.2.1.A7;Etablierung einer Vorgehensweise zur Behandlung von Sicherheitsvorfällen;Bei Bedarf SOLLTE die Vorgehensweise angepasst werden.;Standard
DER.2.1.A8;Aufbau von Organisationsstrukturen zur Behandlung von Sicherheitsvorfällen;Für den Umgang mit Sicherheitsvorfällen SOLLTEN geeignete Organisationsstrukturen festgelegt werden.;Standard
DER.2.1.A8;Aufbau von Organisationsstrukturen zur Behandlung von Sicherheitsvorfällen;Es SOLLTE ein Sicherheitsvorfall-Team aufgebaut werden, dessen Mitglieder je nach Art des Vorfalls einberufen werden können.;Standard
DER.2.1.A8;Aufbau von Organisationsstrukturen zur Behandlung von Sicherheitsvorfällen;Auch wenn das Sicherheitsvorfall-Team nur für einen konkreten Fall zusammentritt, SOLLTEN bereits im Vorfeld geeignete Mitglieder benannt und in ihre Aufgaben eingewiesen sein.;Standard
DER.2.1.A8;Aufbau von Organisationsstrukturen zur Behandlung von Sicherheitsvorfällen;Es SOLLTE regelmäßig geprüft werden, ob die Zusammensetzung des Sicherheitsvorfall-Teams noch angemessen ist.;Standard
DER.2.1.A8;Aufbau von Organisationsstrukturen zur Behandlung von Sicherheitsvorfällen;Gegebenenfalls SOLLTE das Sicherheitsvorfall-Team neu zusammengestellt werden.;Standard
DER.2.1.A9;Festlegung von Meldewegen für Sicherheitsvorfälle;Für die verschiedenen Arten von Sicherheitsvorfällen SOLLTEN die jeweils passenden Meldewege aufgebaut sein.;Standard
DER.2.1.A9;Festlegung von Meldewegen für Sicherheitsvorfälle;Es SOLLTE dabei sichergestellt sein, dass Mitarbeitende Sicherheitsvorfälle über verlässliche und vertrauenswürdige Kanäle schnell und einfach melden können.;Standard
DER.2.1.A9;Festlegung von Meldewegen für Sicherheitsvorfälle;Wird eine zentrale Anlaufstelle für die Meldung von Störungen oder Sicherheitsvorfällen eingerichtet, SOLLTE dies an alle Mitarbeitende kommuniziert werden.;Standard
DER.2.1.A9;Festlegung von Meldewegen für Sicherheitsvorfälle;Eine Kommunikations- und Kontaktstrategie SOLLTE vorliegen.;Standard
DER.2.1.A9;Festlegung von Meldewegen für Sicherheitsvorfälle;Darin SOLLTE geregelt sein, wer grundsätzlich informiert werden muss und wer informiert werden darf, durch wen dies in welcher Reihenfolge erfolgt und in welcher Tiefe informiert wird.;Standard
DER.2.1.A9;Festlegung von Meldewegen für Sicherheitsvorfälle;Es SOLLTE definiert sein, wer Informationen über Sicherheitsvorfälle an Dritte weitergibt.;Standard
DER.2.1.A9;Festlegung von Meldewegen für Sicherheitsvorfälle;Ebenso SOLLTE sichergestellt sein, dass keine unautorisierten Personen Informationen über den Sicherheitsvorfall weitergeben.;Standard
DER.2.1.A10;Eindämmen der Auswirkung von Sicherheitsvorfällen;Parallel zur Ursachenanalyse eines Sicherheitsvorfalls SOLLTE entschieden werden, ob es wichtiger ist, den entstandenen Schaden einzudämmen oder den Vorfall aufzuklären.;Standard
DER.2.1.A10;Eindämmen der Auswirkung von Sicherheitsvorfällen;Um die Auswirkung eines Sicherheitsvorfalls abschätzen zu können, SOLLTEN ausreichend Informationen vorliegen.;Standard
DER.2.1.A10;Eindämmen der Auswirkung von Sicherheitsvorfällen;Für ausgewählte Sicherheitsvorfallszenarien SOLLTEN bereits im Vorfeld Worst-Case-Betrachtungen durchgeführt werden.;Standard
DER.2.1.A11;Einstufung von Sicherheitsvorfällen;Ein einheitliches Verfahren SOLLTE festgelegt werden, um Sicherheitsvorfälle und Störungen einzustufen.;Standard
DER.2.1.A11;Einstufung von Sicherheitsvorfällen;Das Einstufungsverfahren für Sicherheitsvorfälle SOLLTE zwischen Sicherheitsmanagement und der Störungs- und Fehlerbehebung (Incident Management) abgestimmt sein.;Standard
DER.2.1.A12;Festlegung der Schnittstellen der Sicherheitsvorfallbehandlung zur Störungs- und Fehlerbehebung;Die Schnittstellen zwischen Störungs- und Fehlerbehebung, Notfallmanagement und Sicherheitsmanagement SOLLTEN analysiert werden.;Standard
DER.2.1.A12;Festlegung der Schnittstellen der Sicherheitsvorfallbehandlung zur Störungs- und Fehlerbehebung;Dabei SOLLTEN auch eventuell gemeinsam benutzbare Ressourcen identifiziert werden.;Standard
DER.2.1.A12;Festlegung der Schnittstellen der Sicherheitsvorfallbehandlung zur Störungs- und Fehlerbehebung;Die bei der Störungs- und Fehlerbehebung beteiligten Mitarbeitenden SOLLTEN für die Behandlung von Sicherheitsvorfällen sowie für das Notfallmanagement sensibilisiert werden.;Standard
DER.2.1.A12;Festlegung der Schnittstellen der Sicherheitsvorfallbehandlung zur Störungs- und Fehlerbehebung;Das Sicherheitsmanagement SOLLTE lesenden Zugriff auf eingesetzte Incident-Management-Werkzeuge haben.;Standard
DER.2.1.A13;Einbindung in das Sicherheits- und Notfallmanagement;Die Behandlung von Sicherheitsvorfällen SOLLTE mit dem Notfallmanagement abgestimmt sein.;Standard
DER.2.1.A13;Einbindung in das Sicherheits- und Notfallmanagement;Falls es in der Institution eine spezielle Rolle für Störungs- und Fehlerbehebung gibt, SOLLTE auch diese mit einbezogen werden.;Standard
DER.2.1.A14;Eskalationsstrategie für Sicherheitsvorfälle;Über die Kommunikations- und Kontaktstrategie hinaus SOLLTE eine Eskalationsstrategie formuliert werden.;Standard
DER.2.1.A14;Eskalationsstrategie für Sicherheitsvorfälle;Diese SOLLTE zwischen den Verantwortlichen für Störungs- und Fehlerbehebung und dem Informationssicherheitsmanagement abgestimmt werden.;Standard
DER.2.1.A14;Eskalationsstrategie für Sicherheitsvorfälle;Die Eskalationsstrategie SOLLTE eindeutige Handlungsanweisungen enthalten, wer auf welchem Weg bei welcher Art von erkennbaren oder vermuteten Sicherheitsstörungen wann einzubeziehen ist.;Standard
DER.2.1.A14;Eskalationsstrategie für Sicherheitsvorfälle;Es SOLLTE geregelt sein, zu welchen Maßnahmen eine Eskalation führt und wie reagiert werden soll.;Standard
DER.2.1.A14;Eskalationsstrategie für Sicherheitsvorfälle;Für die festgelegte Eskalationsstrategie SOLLTEN geeignete Werkzeuge wie z. B. Ticket-Systeme ausgewählt werden.;Standard
DER.2.1.A14;Eskalationsstrategie für Sicherheitsvorfälle;Diese SOLLTEN sich auch dafür eignen, vertrauliche Informationen zu verarbeiten.;Standard
DER.2.1.A14;Eskalationsstrategie für Sicherheitsvorfälle;Es SOLLTE sichergestellt sein, dass die Werkzeuge auch während eines Sicherheitsvorfalls bzw. Notfalls verfügbar sind.;Standard
DER.2.1.A14;Eskalationsstrategie für Sicherheitsvorfälle;Die Eskalationsstrategie SOLLTE regelmäßig überprüft und gegebenenfalls aktualisiert werden.;Standard
DER.2.1.A14;Eskalationsstrategie für Sicherheitsvorfälle;Die Checklisten (Matching Szenarios) für Störungs- und Fehlerbehebung SOLLTEN regelmäßig um sicherheitsrelevante Themen ergänzt bzw. aktualisiert werden.;Standard
DER.2.1.A14;Eskalationsstrategie für Sicherheitsvorfälle;Die festgelegten Eskalationswege SOLLTEN in Übungen erprobt werden.;Standard
DER.2.1.A15;Schulung der Mitarbeitenden des Service Desks;Dem Personal des Service Desk SOLLTEN geeignete Hilfsmittel zur Verfügung stehen, damit sie Sicherheitsvorfälle erkennen können.;Standard
DER.2.1.A15;Schulung der Mitarbeitenden des Service Desks;Sie SOLLTEN ausreichend geschult sein, um die Hilfsmittel selbst anwenden zu können.;Standard
DER.2.1.A15;Schulung der Mitarbeitenden des Service Desks;Die Mitarbeitenden des Service Desk SOLLTEN den Schutzbedarf der betroffenen IT-Systeme kennen.;Standard
DER.2.1.A16;Dokumentation der Behebung von Sicherheitsvorfällen;Die Behebung von Sicherheitsvorfällen SOLLTE nach einem standardisierten Verfahren dokumentiert werden.;Standard
DER.2.1.A16;Dokumentation der Behebung von Sicherheitsvorfällen;Es SOLLTEN alle durchgeführten Aktionen inklusive der Zeitpunkte sowie die Protokolldaten der betroffenen Komponenten dokumentiert werden.;Standard
DER.2.1.A16;Dokumentation der Behebung von Sicherheitsvorfällen;Dabei SOLLTE die Vertraulichkeit bei der Dokumentation und Archivierung der Berichte gewährleistet sein.;Standard
DER.2.1.A16;Dokumentation der Behebung von Sicherheitsvorfällen;Die benötigten Informationen SOLLTEN in die jeweiligen Dokumentationssysteme eingepflegt werden, bevor die Störung als beendet und als abgeschlossen markiert wird.;Standard
