ID-Anforderung;Titel;Inhalt;Typ
OPS.1.2.2.A1;Ermittlung von Einflussfaktoren für die elektronische Archivierung;Bevor entschieden wird, welche Verfahren und Produkte für die elektronische Archivierung eingesetzt werden, MÜSSEN die technischen, rechtlichen und organisatorischen Einflussfaktoren ermittelt und dokumentiert werden.;Basis
OPS.1.2.2.A1;Ermittlung von Einflussfaktoren für die elektronische Archivierung;Die Ergebnisse MÜSSEN in das Archivierungskonzept einfließen.;Basis
OPS.1.2.2.A2;Entwicklung eines Archivierungskonzepts;Es MUSS definiert werden, welche Ziele mit der Archivierung erreicht werden sollen.;Basis
OPS.1.2.2.A2;Entwicklung eines Archivierungskonzepts;Hierbei MUSS insbesondere berücksichtigt werden, welche Regularien einzuhalten sind, welche Mitarbeitende zuständig sind und welcher Funktions- und Leistungsumfang angestrebt wird.;Basis
OPS.1.2.2.A2;Entwicklung eines Archivierungskonzepts;Die Ergebnisse MÜSSEN in einem Archivierungskonzept erfasst werden.;Basis
OPS.1.2.2.A2;Entwicklung eines Archivierungskonzepts;Die Institutionsleitung MUSS in diesen Prozess einbezogen werden.;Basis
OPS.1.2.2.A2;Entwicklung eines Archivierungskonzepts;Das Archivierungskonzept MUSS regelmäßig an die aktuellen Gegebenheiten der Institution angepasst werden.;Basis
OPS.1.2.2.A3;Geeignete Aufstellung von Archivsystemen und Lagerung von Archivmedien;Die IT-Komponenten eines Archivsystems MÜSSEN in gesicherten Räumen aufgestellt werden.;Basis
OPS.1.2.2.A3;Geeignete Aufstellung von Archivsystemen und Lagerung von Archivmedien;Es MUSS sichergestellt sein, dass nur berechtigte Personen die Räume betreten dürfen.;Basis
OPS.1.2.2.A3;Geeignete Aufstellung von Archivsystemen und Lagerung von Archivmedien;Archivspeichermedien MÜSSEN geeignet gelagert werden.;Basis
OPS.1.2.2.A4;Konsistente Indizierung von Daten bei der Archivierung;Alle in einem Archiv abgelegten Daten, Dokumente und Datensätze MÜSSEN eindeutig indiziert werden.;Basis
OPS.1.2.2.A4;Konsistente Indizierung von Daten bei der Archivierung;Dazu MUSS bereits während der Konzeption festgelegt werden, welche Struktur und welchen Umfang die Indexangaben für ein Archiv haben sollen.;Basis
