ID-Anforderung;Titel;Inhalt;Typ
INF.6.A1;Handfeuerlöscher;Im Brandfall MÜSSEN im Datenträgerarchiv geeignete Handfeuerlöscher leicht erreichbar sein.;Basis
INF.6.A1;Handfeuerlöscher;Diese Handfeuerlöscher MÜSSEN regelmäßig inspiziert und gewartet werden.;Basis
INF.6.A1;Handfeuerlöscher;Mitarbeitende, die in der Nähe eines Datenträgerarchivs tätig sind, MÜSSEN in die Benutzung der Handfeuerlöscher eingewiesen werden.;Basis
INF.6.A2;Zutrittsregelung und -kontrolle;Der Zutritt zum Datenträgerarchiv DARF NUR für befugte Personen möglich sein.;Basis
INF.6.A2;Zutrittsregelung und -kontrolle;Der Zutritt MUSS auf ein Mindestmaß an Mitarbeitenden reduziert sein.;Basis
INF.6.A2;Zutrittsregelung und -kontrolle;Daher MUSS der Zutritt geregelt und kontrolliert werden.;Basis
INF.6.A2;Zutrittsregelung und -kontrolle;Für die Zutrittskontrolle MUSS ein Konzept entwickelt werden.;Basis
INF.6.A2;Zutrittsregelung und -kontrolle;Die darin festgelegten Maßnahmen für die Zutrittskontrolle SOLLTEN regelmäßig daraufhin überprüft werden, ob sie noch wirksam sind.;Basis
INF.6.A2;Zutrittsregelung und -kontrolle;Um es zu erschweren bzw. zu verhindern, dass eine Zutrittskontrolle umgangen wird, MUSS der komplette Raum einen dem Schutzbedarf genügenden mechanischen Widerstand aufweisen, der keinesfalls unter RC2 (gemäß DIN EN 1627) liegen darf.;Basis
INF.6.A3;Schutz vor Staub und anderer Verschmutzung;Es MUSS sichergestellt werden, dass die Datenträger im Datenträgerarchiv ausreichend vor Staub und Verschmutzung geschützt sind.;Basis
INF.6.A3;Schutz vor Staub und anderer Verschmutzung;Die Anforderungen dafür MÜSSEN bereits in der Planungsphase analysiert werden.;Basis
INF.6.A3;Schutz vor Staub und anderer Verschmutzung;Es MUSS in Datenträgerarchiven ein striktes Rauchverbot eingehalten werden.;Basis
INF.6.A4;Geschlossene Fenster und abgeschlossene Türen;In einem Datenträgerarchiv SOLLTEN, wenn möglich, keine Fenster vorhanden sein.;Basis
INF.6.A4;Geschlossene Fenster und abgeschlossene Türen;Gibt es dennoch Fenster, MÜSSEN diese beim Verlassen des Datenträgerarchivs geschlossen werden.;Basis
INF.6.A4;Geschlossene Fenster und abgeschlossene Türen;Ebenso MUSS beim Verlassen die Tür verschlossen werden.;Basis
INF.6.A4;Geschlossene Fenster und abgeschlossene Türen;Auch Brand- und Rauchschutztüren MÜSSEN geschlossen werden.;Basis
INF.6.A5;Verwendung von Schutzschränken;Die Datenträger und Medien in Datenträgerarchiven SOLLTEN in geeigneten Schutzschränken gelagert werden.;Standard
INF.6.A6;Vermeidung von wasserführenden Leitungen;In Datenträgerarchiven SOLLTEN unnötige wasserführende Leitungen generell vermieden werden.;Standard
INF.6.A6;Vermeidung von wasserführenden Leitungen;Sind dennoch Wasserleitungen durch das Datenträgerarchiv hinweg verlegt, SOLLTEN diese regelmäßig daraufhin überprüft werden, ob sie noch dicht sind.;Standard
INF.6.A6;Vermeidung von wasserführenden Leitungen;Zudem SOLLTEN Vorkehrungen getroffen werden, um frühzeitig erkennen zu können, ob dort Wasser austritt.;Standard
INF.6.A6;Vermeidung von wasserführenden Leitungen;Für ein Datenträgerarchiv mit Hochverfügbarkeitsanforderungen SOLLTE es Reaktionspläne geben, die genau vorgeben, wer im Fall eines Lecks informiert werden muss und wie grundsätzlich vorzugehen ist.;Standard
INF.6.A7;Einhaltung von klimatischen Bedingungen;Es SOLLTE sichergestellt werden, dass die zulässigen Höchst- und Tiefstwerte für Temperatur und Luftfeuchtigkeit sowie der Schwebstoffanteil in der Raumluft im Datenträgerarchiv eingehalten werden.;Standard
INF.6.A7;Einhaltung von klimatischen Bedingungen;Die Werte von Lufttemperatur und -feuchte SOLLTEN mehrmals im Jahr für die Dauer von einer Woche aufgezeichnet und dokumentiert werden.;Standard
INF.6.A7;Einhaltung von klimatischen Bedingungen;Dabei festgestellte Abweichungen vom Sollwert SOLLTEN zeitnah behoben werden.;Standard
INF.6.A7;Einhaltung von klimatischen Bedingungen;Die eingesetzten Klimageräte SOLLTEN regelmäßig gewartet werden.;Standard
INF.6.A8;Sichere Türen und Fenster;Sicherungsmaßnahmen wie Fenster, Türen und Wände SOLLTEN bezüglich Einbruch, Brand und Rauch gleichwertig und angemessen sein.;Standard
INF.6.A8;Sichere Türen und Fenster;Abhängig vom Schutzbedarf SOLLTE eine geeignete Widerstandsklasse gemäß der DIN EN 1627 erfüllt werden.;Standard
INF.6.A8;Sichere Türen und Fenster;Alle Sicherheitstüren und -fenster SOLLTEN regelmäßig daraufhin überprüft werden, ob sie noch entsprechend funktionieren.;Standard
INF.6.A8;Sichere Türen und Fenster;Der komplette Raum SOLLTE einen dem Schutzbedarf genügenden mechanischen Widerstand aufweisen, der keinesfalls unter RC3 (gemäß DIN EN 1627) liegt.;Standard
INF.6.A9;Gefahrenmeldeanlage;Es SOLLTE in Datenträgerarchiven eine angemessene Gefahrenmeldeanlage eingerichtet werden.;Hoch
INF.6.A9;Gefahrenmeldeanlage;Diese Gefahrenmeldeanlage SOLLTE regelmäßig geprüft und gewartet werden.;Hoch
INF.6.A9;Gefahrenmeldeanlage;Es SOLLTE sichergestellt sein, dass diejenigen Personen, die Gefahrenmeldungen empfangen in der Lage sind, auf Alarmmeldungen angemessen zu reagieren.;Hoch
