ID-Anforderung;Titel;Inhalt;Typ
INF.2.A1;Festlegung von Anforderungen;Für ein Rechenzentrum MÜSSEN angemessene technische und organisatorische Vorgaben definiert und umgesetzt werden.;Basis
INF.2.A1;Festlegung von Anforderungen;Wenn ein Rechenzentrum geplant wird oder geeignete Räumlichkeiten ausgewählt werden, MÜSSEN auch geeignete Sicherheitsmaßnahmen unter Berücksichtigung des Schutzbedarfs der IT-Komponenten (insbesondere der Verfügbarkeit) mit geplant werden.;Basis
INF.2.A1;Festlegung von Anforderungen;Ein Rechenzentrum MUSS insgesamt als geschlossener Sicherheitsbereich konzipiert werden.;Basis
INF.2.A1;Festlegung von Anforderungen;Es MUSS zudem unterschiedliche Sicherheitszonen aufweisen.;Basis
INF.2.A1;Festlegung von Anforderungen;Dafür MÜSSEN z. B. Verwaltungs-, Logistik-, IT-Betriebs- und Support-Bereiche klar voneinander getrennt werden.;Basis
INF.2.A1;Festlegung von Anforderungen;Im Falle eines Serverraums SOLLTE geprüft werden, ob unterschiedliche Sicherheitszonen eingerichtet werden können.;Basis
INF.2.A2;Bildung von Brandabschnitten;Es MÜSSEN geeignete Brand- und Rauchabschnitte für die Räumlichkeiten eines Rechenzentrums festgelegt werden.;Basis
INF.2.A2;Bildung von Brandabschnitten;Die Brand- und Rauchabschnitte MÜSSEN über den baurechtlich vorgeschriebenen Rahmen hinaus auch Schutz für die darin befindlichen technischen Einrichtungen und deren Verfügbarkeit bieten.;Basis
INF.2.A2;Bildung von Brandabschnitten;Es MUSS verhindert werden, dass sich Brand und Rauch ausbreiten.;Basis
INF.2.A2;Bildung von Brandabschnitten;Im Falle eines Serverraums SOLLTE geprüft werden, ob geeignete Brand- und Rauchabschnitte für die Räumlichkeiten umsetzbar sind.;Basis
INF.2.A3;Einsatz einer unterbrechungsfreien Stromversorgung;Für alle betriebsrelevanten Komponenten des Rechenzentrums MUSS eine unterbrechungsfreie Stromversorgung (USV) installiert werden.;Basis
INF.2.A3;Einsatz einer unterbrechungsfreien Stromversorgung;Da der Leistungsbedarf von Klimaanlagen oft zu hoch für eine USV ist, MUSS mindestens die Steuerung der Anlagen an die unterbrechungsfreie Stromversorgung angeschlossen werden.;Basis
INF.2.A3;Einsatz einer unterbrechungsfreien Stromversorgung;Im Falle eines Serverraums SOLLTE je nach Verfügbarkeitsanforderungen der IT-Systeme geprüft werden, ob der Betrieb einer USV notwendig ist.;Basis
INF.2.A3;Einsatz einer unterbrechungsfreien Stromversorgung;Die USV MUSS ausreichend dimensioniert sein.;Basis
INF.2.A3;Einsatz einer unterbrechungsfreien Stromversorgung;Bei relevanten Änderungen an den Verbrauchern MUSS überprüft werden, ob die vorhandenen USV-Systeme noch ausreichend dimensioniert sind.;Basis
INF.2.A3;Einsatz einer unterbrechungsfreien Stromversorgung;Bei USV-Systemen mit Batterie als Energiespeicher MUSS die Batterie im erforderlichen Temperaturbereich gehalten werden.;Basis
INF.2.A3;Einsatz einer unterbrechungsfreien Stromversorgung;Sie SOLLTE dazu vorzugsweise räumlich getrennt von der Leistungselektronik der USV platziert werden.;Basis
INF.2.A3;Einsatz einer unterbrechungsfreien Stromversorgung;Die USV MUSS regelmäßig gewartet und auf Funktionsfähigkeit getestet werden.;Basis
INF.2.A3;Einsatz einer unterbrechungsfreien Stromversorgung;Dafür MÜSSEN die vom herstellenden Unternehmen vorgesehenen Wartungsintervalle eingehalten werden.;Basis
INF.2.A4;Notabschaltung der Stromversorgung;Es MUSS geeignete Möglichkeiten geben, elektrische Verbraucher im Rechenzentrum spannungsfrei zu schalten.;Basis
INF.2.A4;Notabschaltung der Stromversorgung;Dabei MUSS darauf geachtet werden, ob und wie eine vorhandene USV räumlich und funktional in die Stromversorgung eingebunden ist.;Basis
INF.2.A4;Notabschaltung der Stromversorgung;Werden klassische Not-Aus-Schalter eingesetzt, MUSS darauf geachtet werden, dass darüber nicht das komplette Rechenzentrum abgeschaltet wird.;Basis
INF.2.A4;Notabschaltung der Stromversorgung;Die Notabschaltung MUSS sinnvoll parzelliert und zielgerichtet erfolgen.;Basis
INF.2.A4;Notabschaltung der Stromversorgung;Alle Not-Aus-Schalter MÜSSEN so geschützt sein, dass sie nicht unbeabsichtigt oder unbefugt betätigt werden können.;Basis
INF.2.A5;Einhaltung der Lufttemperatur und -feuchtigkeit;Es MUSS sichergestellt werden, dass die Lufttemperatur und Luftfeuchtigkeit im IT-Betriebsbereich innerhalb der vorgeschriebenen Grenzwerte liegen.;Basis
INF.2.A5;Einhaltung der Lufttemperatur und -feuchtigkeit;Die tatsächliche Wärmelast in den gekühlten Bereichen MUSS in regelmäßigen Abständen und nach größeren Umbauten überprüft werden.;Basis
