ID-Anforderung;Titel;Inhalt;Typ
APP.7.A1;Erweiterung der Planung des Software-Einsatzes um Aspekte von Individualsoftware;Die Planung des Software-Einsatzes MUSS um Aspekte von Individualsoftware ergänzt werden, indem definiert wird,;Basis
APP.7.A1;Erweiterung der Planung des Software-Einsatzes um Aspekte von Individualsoftware;wer dafür zuständig ist, die Software-Entwicklung bzw. den Auftragnehmenden zu steuern und zu koordinieren, sowie;Basis
APP.7.A1;Erweiterung der Planung des Software-Einsatzes um Aspekte von Individualsoftware;in was für einen organisatorischen Rahmen die Software zu entwickeln ist (Projektmanagementmodell).;Basis
APP.7.A1;Erweiterung der Planung des Software-Einsatzes um Aspekte von Individualsoftware;Individualsoftware SOLLTE im Rahmen eines Entwicklungsprojektes entwickelt werden.;Basis
APP.7.A1;Erweiterung der Planung des Software-Einsatzes um Aspekte von Individualsoftware;Das Entwicklungsprojekt sollte anhand eines Ablaufplans zeitlich grob geplant werden.;Basis
APP.7.A2;Festlegung von Sicherheitsanforderungen an den Prozess der Software-Entwicklung;Die Institution MUSS klare Anforderungen an den Prozess der Software-Entwicklung definieren.;Basis
APP.7.A2;Festlegung von Sicherheitsanforderungen an den Prozess der Software-Entwicklung;Aus den Anforderungen MUSS hervorgehen, in was für einer Umgebung die Software entwickelt werden darf und welche technischen und organisatorischen Maßnahmen von Seiten der beauftragten Software-Entwickelnden umzusetzen sind.;Basis
APP.7.A3;Festlegung der Sicherheitsfunktionen zur Systemintegration;Der IT-Betrieb und die zuständigen Fachverantwortlichen MÜSSEN Anforderungen an die technische Einsatzumgebung der geplanten Individualsoftware erstellen und mit der Software-Entwicklung abstimmen.;Basis
APP.7.A3;Festlegung der Sicherheitsfunktionen zur Systemintegration;Aus den Anforderungen MUSS klar hervorgehen:;Basis
APP.7.A3;Festlegung der Sicherheitsfunktionen zur Systemintegration;auf was für einer Hardware-Plattform,;Basis
APP.7.A3;Festlegung der Sicherheitsfunktionen zur Systemintegration;auf was für einer Software-Plattform (inklusive gesamten Software-Stack),;Basis
APP.7.A3;Festlegung der Sicherheitsfunktionen zur Systemintegration;mit welchen zur Verfügung stehenden Ressourcen (z. B. CPU-Cluster oder Arbeitsspeicher),;Basis
APP.7.A3;Festlegung der Sicherheitsfunktionen zur Systemintegration;mit welchen Schnittstellen mit anderen IT-Systemen oder Anwendungen sowie;Basis
APP.7.A3;Festlegung der Sicherheitsfunktionen zur Systemintegration;mit welchen sich hieraus ergebenen Sicherheitsfunktionen;Basis
APP.7.A3;Festlegung der Sicherheitsfunktionen zur Systemintegration;die Anwendung eingesetzt werden soll.;Basis
APP.7.A3;Festlegung der Sicherheitsfunktionen zur Systemintegration;Schnittstellen mit anderen IT-Systemen SOLLTEN in standardisierten technischen Formaten modelliert und definiert werden.;Basis
APP.7.A4;Anforderungsgerechte Beauftragung;Wird Individualsoftware durch die eigene Institution entwickelt oder extern beauftragt, dann MÜSSEN neben den bestehenden rechtlichen und organisatorischen Vorgaben insbesondere;Basis
APP.7.A4;Anforderungsgerechte Beauftragung;der Anforderungskatalog (siehe hierzu APP.6 Allgemeine Software),;Basis
APP.7.A4;Anforderungsgerechte Beauftragung;die Sicherheitsanforderungen an den Prozess der Software-Entwicklung, sowie;Basis
APP.7.A4;Anforderungsgerechte Beauftragung;die Sicherheitsfunktionen zur Systemintegration;Basis
APP.7.A4;Anforderungsgerechte Beauftragung;als Grundlage zur Software-Entwicklung verwendet werden.;Basis
APP.7.A5;Geeignete Steuerung der Anwendungsentwicklung;Bei der Entwicklung von Individualsoftware SOLLTE ein geeignetes Steuerungs- und Projektmanagementmodell verwendet werden.;Standard
APP.7.A5;Geeignete Steuerung der Anwendungsentwicklung;Hierbei SOLLTE das ausgewählte Modell mit dem Auftragnehmenden abgestimmt werden.;Standard
APP.7.A5;Geeignete Steuerung der Anwendungsentwicklung;Bei der Steuerung SOLLTE es berücksichtigt werden.;Standard
APP.7.A5;Geeignete Steuerung der Anwendungsentwicklung;Es SOLLTE insbesondere berücksichtigt werden, dass das benötigte Personal ausreichend qualifiziert ist.;Standard
APP.7.A5;Geeignete Steuerung der Anwendungsentwicklung;Alle relevanten Phasen SOLLTEN während des Lebenszyklus der Software abgedeckt werden.;Standard
APP.7.A5;Geeignete Steuerung der Anwendungsentwicklung;Außerdem SOLLTE es ein geeignetes Entwicklungsmodell, ein Risikomanagement sowie Qualitätsziele enthalten.;Standard
APP.7.A6;Dokumentation der Anforderungen an die Individualsoftware;Die Anforderungen aus den Anforderungskatalog, die Sicherheitsanforderungen an den Prozess der Software-Entwicklung, sowie die Sicherheitsfunktionen zur Systemintegration SOLLTEN umfassend dokumentiert werden.;Standard
APP.7.A6;Dokumentation der Anforderungen an die Individualsoftware;Insbesondere SOLLTE ein Sicherheitsprofil für die Anwendung erstellt werden.;Standard
APP.7.A6;Dokumentation der Anforderungen an die Individualsoftware;Dieses SOLLTE den Schutzbedarf der zu verarbeitenden Daten und Funktionen dokumentieren.;Standard
APP.7.A6;Dokumentation der Anforderungen an die Individualsoftware;Die Dokumentation mitsamt Sicherheitsprofil SOLLTE den Entwickelnden zur Software-Entwicklung zur Verfügung gestellt werden.;Standard
APP.7.A6;Dokumentation der Anforderungen an die Individualsoftware;Die Dokumentation SOLLTE bei Änderungen an der Individualsoftware sowie bei funktionalen Updates aktualisiert werden.;Standard
APP.7.A7;Sichere Beschaffung von Individualsoftware;Das Entwicklungsprojekt SOLLTE im Rahmen des hierfür bestens geeigneten Projektmanagementmodells beauftragt werden.;Standard
APP.7.A7;Sichere Beschaffung von Individualsoftware;Sicherheitsaspekte SOLLTEN dabei bereits bei der Ausschreibung und Vergabe berücksichtigt werden, sodass;Standard
APP.7.A7;Sichere Beschaffung von Individualsoftware;einerseits nur geeignete Auftragnehmende beauftragt werden,;Standard
APP.7.A7;Sichere Beschaffung von Individualsoftware;andererseits aber keine weitreichenden Rückschlüsse auf die Sicherheitsarchitektur durch die öffentlich verfügbaren Informationen möglich sind.;Standard
APP.7.A7;Sichere Beschaffung von Individualsoftware;In der Institution SOLLTEN definierte Prozesse und festgelegte Kontaktpersonen existieren, die sicherstellen, dass die jeweiligen Rahmenbedingungen berücksichtigt werden.;Standard
APP.7.A8;Frühzeitige Beteiligung der Fachverantwortlichen bei entwicklungsbegleitenden Software-Tests;Fachverantwortliche SOLLTEN schon vor der endgültigen Abnahme frühzeitig an entwicklungsbegleitenden Tests der Software-Entwickelnden beteiligt werden.;Standard
APP.7.A8;Frühzeitige Beteiligung der Fachverantwortlichen bei entwicklungsbegleitenden Software-Tests;Dies SOLLTE in Abstimmung mit dem Auftragnehmenden bereits initial im Projektablaufplan berücksichtigt werden.;Standard
APP.7.A9;Treuhänderische Hinterlegung;Für institutionskritische Anwendungen SOLLTE geprüft werden, ob diese gegen Ausfall des herstellenden Unternehmens abgesichert werden.;Hoch
APP.7.A9;Treuhänderische Hinterlegung;Dafür SOLLTEN nicht zum Lieferumfang der Anwendung gehörende Materialien und Informationen treuhänderisch hinterlegt werden, etwa bei einer Escrow-Agentur.;Hoch
APP.7.A9;Treuhänderische Hinterlegung;Dokumentierter Code, Konstruktionspläne, Schlüssel oder Passwörter SOLLTEN dazu gehören.;Hoch
APP.7.A9;Treuhänderische Hinterlegung;Die Pflichten der Escrow-Agentur zur Hinterlegung und Herausgabe SOLLTEN vertraglich geregelt werden.;Hoch
APP.7.A9;Treuhänderische Hinterlegung;Es SOLLTE geklärt werden, wann das Hinterlegte an wen herausgegeben werden darf.;Hoch
APP.7.A10;Beauftragung zertifizierter Software-Entwicklungsunternehmen;Werden besonders sicherheitskritische Anwendungen entwickelt, SOLLTEN hierzu zertifizierte Software-Entwicklungsunternehmen beauftragt werden.;Hoch
APP.7.A10;Beauftragung zertifizierter Software-Entwicklungsunternehmen;Die Zertifizierung SOLLTE Sicherheitsaspekte für relevante Aspekte der Software-Entwicklung umfassen.;Hoch
