ID-Anforderung;Titel;Inhalt;Typ
OPS.2.3.A1;Erstellung von Anforderungsprofilen für Prozesse;Falls keine Business-Impact-Analyse (BIA) vorhanden ist, MÜSSEN Anforderungsprofile in Form von Steckbriefen für die Prozesse angefertigt werden, die potenziell ausgelagert werden sollen.;Basis
OPS.2.3.A1;Erstellung von Anforderungsprofilen für Prozesse;Diese Anforderungsprofile MÜSSEN die Funktion, verarbeite Daten, Schnittstellen sowie eine Bewertung der Informationssicherheit enthalten.;Basis
OPS.2.3.A1;Erstellung von Anforderungsprofilen für Prozesse;Insbesondere MÜSSEN die Abhängigkeiten zwischen den Prozessen sowie zu untergeordneten Teilprozessen berücksichtigt werden.;Basis
OPS.2.3.A1;Erstellung von Anforderungsprofilen für Prozesse;Die Anforderungsprofile MÜSSEN die Kritikalität des jeweiligen Prozesses für den ordentlichen Geschäftsbetrieb abbilden.;Basis
OPS.2.3.A2;Verfolgung eines risikoorientierten Ansatzes im Auslagerungsmanagement;Für Prozesse, die potenziell ausgelagert werden sollen, MUSS risikoorientiert betrachtet und entschieden werden, ob diese ausgelagert werden können.;Basis
OPS.2.3.A2;Verfolgung eines risikoorientierten Ansatzes im Auslagerungsmanagement;Für diese Bewertung SOLLTEN die Anforderungsprofile als Grundlage genutzt werden.;Basis
OPS.2.3.A2;Verfolgung eines risikoorientierten Ansatzes im Auslagerungsmanagement;Wenn der Prozess ausgelagert wird, SOLLTE das Resultat im Auslagerungsregister abgelegt werden.;Basis
OPS.2.3.A2;Verfolgung eines risikoorientierten Ansatzes im Auslagerungsmanagement;Um Änderungen an Prozessen oder der Gefährdungslage zu berücksichtigen, MÜSSEN in regelmäßigen Abständen sowie anlassbezogen die ausgelagerten Prozesse erneut risikoorientiert betrachtet werden.;Basis
OPS.2.3.A3;Festlegung von Eignungsanforderungen an Anbietende von Outsourcing;Interne Eignungsanforderungen an potenzielle Anbietende von Outsourcing MÜSSEN festgelegt werden.;Basis
OPS.2.3.A3;Festlegung von Eignungsanforderungen an Anbietende von Outsourcing;Diese Eignungsanforderungen MÜSSEN die erforderlichen Kompetenzen, um den Prozess aus Sicht der Informationssicherheit abzusichern, sowie die Reputation hinsichtlich der Vertrauenswürdigkeit und Zuverlässigkeit berücksichtigen.;Basis
OPS.2.3.A3;Festlegung von Eignungsanforderungen an Anbietende von Outsourcing;Diese Eignungsanforderungen SOLLTEN auf Basis der Unternehmensstrategie (siehe OPS.2.3.A8 Erstellung einer Strategie für Outsourcing-Vorhaben) erstellt werden.;Basis
OPS.2.3.A3;Festlegung von Eignungsanforderungen an Anbietende von Outsourcing;Es MUSS geprüft werden, ob potenzielle Interessenkonflikte vorliegen.;Basis
OPS.2.3.A3;Festlegung von Eignungsanforderungen an Anbietende von Outsourcing;Ferner SOLLTEN die Anbietenden von Outsourcing regelmäßig gegen die Eignungsanforderungen geprüft werden.;Basis
OPS.2.3.A3;Festlegung von Eignungsanforderungen an Anbietende von Outsourcing;Wenn die Anbietenden von Outsourcing nicht die Eignungsanforderungen erfüllen, SOLLTEN Handlungsmaßnahmen getroffen und in einem Maßnahmenkatalog festgehalten werden.;Basis
OPS.2.3.A4;Grundanforderungen an Verträge mit Anbietenden von Outsourcing;Einheitliche Grundanforderungen an Outsourcing-Verträge MÜSSEN entwickelt werden.;Basis
OPS.2.3.A4;Grundanforderungen an Verträge mit Anbietenden von Outsourcing;Diese Grundanforderungen MÜSSEN Aspekte der Informationssicherheit, einen Zustimmungsvorbehalt bei Weiterverlagerungen sowie ein Recht auf Prüfung, Revision und Audit beinhalten.;Basis
OPS.2.3.A4;Grundanforderungen an Verträge mit Anbietenden von Outsourcing;Bei der Entwicklung der Grundanforderungen SOLLTEN die Resultate der risikoorientierten Betrachtung sowie Eignungsanforderungen an Anbietende von Outsourcing mit einfließen.;Basis
OPS.2.3.A4;Grundanforderungen an Verträge mit Anbietenden von Outsourcing;Mit den Anbietenden von Outsourcing SOLLTE eine Verschwiegenheitserklärung zum Schutz von sensiblen Daten vereinbart werden.;Basis
OPS.2.3.A4;Grundanforderungen an Verträge mit Anbietenden von Outsourcing;Die Grundanforderungen MÜSSEN in Vereinbarungen und Verträgen einheitlich umgesetzt werden.;Basis
OPS.2.3.A4;Grundanforderungen an Verträge mit Anbietenden von Outsourcing;Auf Basis der Grundanforderungen SOLLTE eine einheitliche Vertragsvorlage erstellt und für alle Outsourcing-Vorhaben genutzt werden.;Basis
OPS.2.3.A5;Vereinbarung der Mandantenfähigkeit;In einer Vereinbarung zur Mandantenfähigkeit mit den Anbietenden von Outsourcing MUSS sichergestellt werden, dass die Daten und Verarbeitungskontexte durch den Anbietenden von Outsourcing ausreichend sicher getrennt sind.;Basis
OPS.2.3.A5;Vereinbarung der Mandantenfähigkeit;In dieser Vereinbarung SOLLTE ein Mandantentrennungskonzept von den Anbietenden von Outsourcing gefordert werden.;Basis
OPS.2.3.A5;Vereinbarung der Mandantenfähigkeit;Das Mandantentrennungskonzept SOLLTE zwischen mandantenabhängigen und mandantenübergreifenden Daten und Objekten unterscheiden und darlegen, mit welchen Mechanismen die Anbietenden von Outsourcing trennen.;Basis
OPS.2.3.A6;Festlegung von Sicherheitsanforderungen und Erstellung eines Sicherheitskonzeptes für das Outsourcing-Vorhaben;Mit den Anbietenden von Outsourcing MUSS vertraglich vereinbart werden, dass IT-Grundschutz umgesetzt oder mindestens die Anforderungen aus den relevanten Bausteinen geeignet erfüllt werden.;Basis
OPS.2.3.A6;Festlegung von Sicherheitsanforderungen und Erstellung eines Sicherheitskonzeptes für das Outsourcing-Vorhaben;Darüber hinaus SOLLTE mit den Anbietenden von Outsourcing vereinbart werden, dass sie ein Managementsystem für Informationssicherheit (ISMS) etablieren.;Basis
OPS.2.3.A6;Festlegung von Sicherheitsanforderungen und Erstellung eines Sicherheitskonzeptes für das Outsourcing-Vorhaben;Die Nutzenden von Outsourcing MÜSSEN für jedes Outsourcing-Vorhaben ein Sicherheitskonzept basierend auf den sich aus dem IT-Grundschutz ergebenen Sicherheitsanforderungen erstellen.;Basis
OPS.2.3.A6;Festlegung von Sicherheitsanforderungen und Erstellung eines Sicherheitskonzeptes für das Outsourcing-Vorhaben;Dabei MUSS das Sicherheitskonzept der Nutzenden mit den Anbietenden von Outsourcing abgestimmt werden.;Basis
OPS.2.3.A6;Festlegung von Sicherheitsanforderungen und Erstellung eines Sicherheitskonzeptes für das Outsourcing-Vorhaben;Ebenso SOLLTE jeder Anbietende ein individuelles Sicherheitskonzept für das jeweilige Outsourcing-Vorhaben vorlegen.;Basis
OPS.2.3.A6;Festlegung von Sicherheitsanforderungen und Erstellung eines Sicherheitskonzeptes für das Outsourcing-Vorhaben;Das Sicherheitskonzept der Anbietenden von Outsourcing und dessen Umsetzung SOLLTE zu einem gesamten Sicherheitskonzept zusammengeführt werden.;Basis
OPS.2.3.A6;Festlegung von Sicherheitsanforderungen und Erstellung eines Sicherheitskonzeptes für das Outsourcing-Vorhaben;Wenn Risikoanalysen notwendig sind, MÜSSEN Vereinbarungen getroffen werden, wie die Risikoanalyse geprüft und gegebenenfalls in das eigene Risikomanagement überführt werden kann.;Basis
OPS.2.3.A6;Festlegung von Sicherheitsanforderungen und Erstellung eines Sicherheitskonzeptes für das Outsourcing-Vorhaben;Die Nutzenden von Outsourcing oder unabhängige Dritte MÜSSEN regelmäßig überprüfen, ob das Sicherheitskonzept wirksam ist.;Basis
OPS.2.3.A7;Regelungen für eine geplante oder ungeplante Beendigung eines Outsourcing-Verhältnisses;Für geplante sowie ungeplante Beendigungen des Outsourcing-Verhältnisses MÜSSEN Regelungen getroffen werden.;Basis
