ID-Anforderung;Titel;Inhalt;Typ
OPS.1.1.6.A1;Planung der Software-Tests;Die Rahmenbedingungen für Software-Tests MÜSSEN vor den Tests innerhalb der Institution entsprechend der Schutzbedarfe, Organisationseinheiten, technischen Möglichkeiten und Test-Umgebungen festlegt sein.;Basis
OPS.1.1.6.A1;Planung der Software-Tests;Die Software MUSS auf Basis der Anforderungen des Anforderungskatalogs zu der Software getestet werden.;Basis
OPS.1.1.6.A1;Planung der Software-Tests;Liegt auch ein Pflichtenheft vor, dann MUSS dieses zusätzlich berücksichtigt werden.;Basis
OPS.1.1.6.A1;Planung der Software-Tests;Die Testfälle MÜSSEN so ausgewählt werden, sodass diese möglichst repräsentativ alle Funktionen der Software überprüfen.;Basis
OPS.1.1.6.A1;Planung der Software-Tests;Zusätzlich SOLLTEN auch Negativ-Tests berücksichtigt werden, die überprüfen, ob die Software keine ungewollten Funktionen enthält.;Basis
OPS.1.1.6.A1;Planung der Software-Tests;Die Testumgebung MUSS so ausgewählt werden, sodass diese möglichst repräsentativ alle in der Institution eingesetzten Gerätemodelle und Betriebssystemumgebungen abdeckt.;Basis
OPS.1.1.6.A1;Planung der Software-Tests;Es SOLLTE dabei getestet werden, ob die Software mit den eingesetzten Betriebssystemen in den vorliegenden Konfigurationen kompatibel und funktionsfähig ist.;Basis
OPS.1.1.6.A2;Durchführung von funktionalen Software-Tests;Mit funktionalen Software-Tests MUSS die ordnungsgemäße und vollständige Funktion der Software überprüft werden.;Basis
OPS.1.1.6.A2;Durchführung von funktionalen Software-Tests;Die funktionalen Software-Tests MÜSSEN so durchgeführt werden, dass sie den Produktivbetrieb nicht beeinflussen.;Basis
OPS.1.1.6.A3;Auswertung der Testergebnisse;Die Ergebnisse der Software-Tests MÜSSEN ausgewertet werden.;Basis
OPS.1.1.6.A3;Auswertung der Testergebnisse;Es SOLLTE ein Soll-Ist-Vergleich mit definierten Vorgaben durchgeführt werden.;Basis
OPS.1.1.6.A3;Auswertung der Testergebnisse;Die Auswertung MUSS dokumentiert werden.;Basis
OPS.1.1.6.A4;Freigabe der Software;Die fachlich zuständige Organisationseinheit MUSS die Software freigeben, sobald die Software-Tests erfolgreich durchgeführt wurden.;Basis
OPS.1.1.6.A4;Freigabe der Software;Die Freigabe MUSS in Form einer Freigabeerklärung dokumentiert werden.;Basis
OPS.1.1.6.A4;Freigabe der Software;Die freigebende Organisationseinheit MUSS überprüfen, ob die Software gemäß den Anforderungen getestet wurde.;Basis
OPS.1.1.6.A4;Freigabe der Software;Die Ergebnisse der Software-Tests MÜSSEN mit den vorher festgelegten Erwartungen übereinstimmen.;Basis
