ID-Anforderung;Titel;Inhalt;Typ
DER.1.A1;Erstellung einer Sicherheitsrichtlinie für die Detektion von sicherheitsrelevanten Ereignissen;Ausgehend von der allgemeinen Sicherheitsrichtlinie der Institution MUSS eine spezifische Sicherheitsrichtlinie für die Detektion von sicherheitsrelevanten Ereignissen erstellt werden.;Basis
DER.1.A1;Erstellung einer Sicherheitsrichtlinie für die Detektion von sicherheitsrelevanten Ereignissen;In der spezifischen Sicherheitsrichtlinie MÜSSEN nachvollziehbar Anforderungen und Vorgaben beschrieben werden, wie die Detektion von sicherheitsrelevanten Ereignissen geplant, aufgebaut und sicher betrieben werden kann.;Basis
DER.1.A1;Erstellung einer Sicherheitsrichtlinie für die Detektion von sicherheitsrelevanten Ereignissen;Die spezifische Sicherheitsrichtlinie MUSS allen im Bereich Detektion zuständigen Mitarbeitenden bekannt und grundlegend für ihre Arbeit sein.;Basis
DER.1.A1;Erstellung einer Sicherheitsrichtlinie für die Detektion von sicherheitsrelevanten Ereignissen;Falls die spezifische Sicherheitsrichtlinie verändert wird oder von den Anforderungen abgewichen wird, dann MUSS dies mit dem oder der verantwortlichen ISB abgestimmt und dokumentiert werden.;Basis
DER.1.A1;Erstellung einer Sicherheitsrichtlinie für die Detektion von sicherheitsrelevanten Ereignissen;Es MUSS regelmäßig überprüft werden, ob die spezifische Sicherheitsrichtlinie noch korrekt umgesetzt ist.;Basis
DER.1.A1;Erstellung einer Sicherheitsrichtlinie für die Detektion von sicherheitsrelevanten Ereignissen;Die Ergebnisse der Überprüfung MÜSSEN sinnvoll dokumentiert werden.;Basis
DER.1.A2;Einhaltung rechtlicher Bedingungen bei der Auswertung von Protokollierungsdaten;Wenn Protokollierungsdaten ausgewertet werden, dann MÜSSEN dabei die Bestimmungen aus den aktuellen Gesetzen zum Bundes- und Landesdatenschutz eingehalten werden.;Basis
DER.1.A2;Einhaltung rechtlicher Bedingungen bei der Auswertung von Protokollierungsdaten;Wenn Detektionssysteme eingesetzt werden, dann MÜSSEN die Persönlichkeitsrechte bzw. Mitbestimmungsrechte der Mitarbeitendenvertretungen gewahrt werden.;Basis
DER.1.A2;Einhaltung rechtlicher Bedingungen bei der Auswertung von Protokollierungsdaten;Ebenso MUSS sichergestellt sein, dass alle weiteren relevanten gesetzlichen Bestimmungen beachtet werden, z. B. das Telemediengesetz (TMG), das Betriebsverfassungsgesetz und das Telekommunikationsgesetz.;Basis
DER.1.A3;Festlegung von Meldewegen für sicherheitsrelevante Ereignisse;Für sicherheitsrelevante Ereignisse MÜSSEN geeignete Melde- und Alarmierungswege festgelegt und dokumentiert werden.;Basis
DER.1.A3;Festlegung von Meldewegen für sicherheitsrelevante Ereignisse;Es MUSS bestimmt werden, welche Stellen wann zu informieren sind.;Basis
DER.1.A3;Festlegung von Meldewegen für sicherheitsrelevante Ereignisse;Es MUSS aufgeführt sein, wie die jeweiligen Personen erreicht werden können.;Basis
