ID-Anforderung;Titel;Inhalt;Typ
SYS.1.2.2.A1;Planung von Windows Server 2012;Der Einsatz von Windows Server 2012 MUSS vor der Installation sorgfältig geplant werden.;Basis
SYS.1.2.2.A1;Planung von Windows Server 2012;Die Anforderungen an die Hardware MÜSSEN vor der Beschaffung geprüft werden.;Basis
SYS.1.2.2.A1;Planung von Windows Server 2012;Es MUSS eine begründete und dokumentierte Entscheidung für eine geeignete Edition des Windows Server 2012 getroffen werden.;Basis
SYS.1.2.2.A1;Planung von Windows Server 2012;Der Einsatzzweck des Servers sowie die Einbindung ins Active Directory MÜSSEN dabei spezifiziert werden.;Basis
SYS.1.2.2.A1;Planung von Windows Server 2012;Die Nutzung von ins Betriebssystem integrierten Cloud-Diensten MUSS grundsätzlich abgewogen und geplant werden.;Basis
SYS.1.2.2.A1;Planung von Windows Server 2012;Wenn nicht benötigt, MUSS die Einrichtung von Microsoft-Konten auf dem Server blockiert werden.;Basis
SYS.1.2.2.A2;Sichere Installation von Windows Server 2012;Es DÜRFEN KEINE anderen als die benötigten Serverrollen und Features bzw. Funktionen installiert werden.;Basis
SYS.1.2.2.A2;Sichere Installation von Windows Server 2012;Wenn es vom Funktionsumfang her ausreichend ist, MUSS die Server-Core-Variante installiert werden.;Basis
SYS.1.2.2.A2;Sichere Installation von Windows Server 2012;Andernfalls MUSS begründet werden, warum die Server-Core-Variante nicht genügt.;Basis
SYS.1.2.2.A2;Sichere Installation von Windows Server 2012;Der Server MUSS bereits während der Installation auf einen aktuellen Patch-Stand gebracht werden.;Basis
SYS.1.2.2.A3;Sichere Administration von Windows Server 2012;Alle Administrierenden, die für das Server-System zuständig sind, MÜSSEN in den sicherheitsrelevanten Aspekten der Administration von Windows Server 2012 geschult sein.;Basis
SYS.1.2.2.A3;Sichere Administration von Windows Server 2012;Webbrowser auf dem Server DÜRFEN NICHT zum Surfen im Web verwendet werden.;Basis
SYS.1.2.2.A4;Sichere Konfiguration von Windows Server 2012;Mehrere wesentliche Funktionen bzw. Rollen SOLLTEN NICHT durch einen einzigen Server erfüllt, sondern geeignet aufgeteilt werden.;Standard
SYS.1.2.2.A4;Sichere Konfiguration von Windows Server 2012;Vor Inbetriebnahme SOLLTE das System grundlegend gehärtet werden.;Standard
