ID-Anforderung;Titel;Inhalt;Typ
IND.2.1.A1;Einschränkung des Zugriffs auf Konfigurations- und Wartungsschnittstellen;Standardmäßig eingerichtete bzw. vom herstellenden Unternehmen gesetzte Passwörter MÜSSEN gewechselt werden (siehe ORP.4 Identitäts- und Berechtigungsmanagement).;Basis
IND.2.1.A1;Einschränkung des Zugriffs auf Konfigurations- und Wartungsschnittstellen;Der Wechsel MUSS dokumentiert werden.;Basis
IND.2.1.A1;Einschränkung des Zugriffs auf Konfigurations- und Wartungsschnittstellen;Die Passwörter MÜSSEN sicher hinterlegt werden.;Basis
IND.2.1.A1;Einschränkung des Zugriffs auf Konfigurations- und Wartungsschnittstellen;Es MUSS sichergestellt werden, dass nur berechtigte Mitarbeitende auf Konfigurations- und Wartungsschnittstellen von ICS-Komponenten zugreifen können.;Basis
IND.2.1.A1;Einschränkung des Zugriffs auf Konfigurations- und Wartungsschnittstellen;Die Konfiguration von ICS-Komponenten DARF NUR nach einer Freigabe durch die verantwortliche Person oder nach einer Authentisierung geändert werden.;Basis
IND.2.1.A2;Nutzung sicherer Übertragungs-Protokolle für die Konfiguration und Wartung;Für die Konfiguration und Wartung von ICS-Komponenten MÜSSEN sichere Protokolle eingesetzt werden.;Basis
IND.2.1.A2;Nutzung sicherer Übertragungs-Protokolle für die Konfiguration und Wartung;Die Informationen MÜSSEN geschützt übertragen werden.;Basis
IND.2.1.A3;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
IND.2.1.A4;Deaktivierung oder Deinstallation nicht genutzter Dienste, Funktionen und Schnittstellen;Alle nicht genutzten Dienste, Funktionen und Schnittstellen der ICS-Komponenten MÜSSEN deaktiviert oder deinstalliert werden.;Basis
IND.2.1.A5;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
IND.2.1.A6;Netzsegmentierung;ICS-Komponenten MÜSSEN von der Office-IT getrennt werden.;Basis
IND.2.1.A6;Netzsegmentierung;Hängen ICS-Komponenten von anderen Diensten im Netz ab, SOLLTE das ausreichend dokumentiert werden.;Basis
