ID-Anforderung;Titel;Inhalt;Typ
SYS.4.1.A1;Planung des Einsatzes von Druckern, Kopierern und Multifunktionsgeräten;Bevor Drucker, Kopierer und Multifunktionsgeräte beschafft werden, MUSS der sichere Einsatz geplant werden.;Basis
SYS.4.1.A1;Planung des Einsatzes von Druckern, Kopierern und Multifunktionsgeräten;Dabei SOLLTEN folgende Kriterien berücksichtigt werden:;Basis
SYS.4.1.A1;Planung des Einsatzes von Druckern, Kopierern und Multifunktionsgeräten;Unterstützung sicherer Protokolle zur Datenübertragung und Administration,;Basis
SYS.4.1.A1;Planung des Einsatzes von Druckern, Kopierern und Multifunktionsgeräten;Verschlüsselung der abgespeicherten Informationen,;Basis
SYS.4.1.A1;Planung des Einsatzes von Druckern, Kopierern und Multifunktionsgeräten;Authentisierung der Benutzenden direkt am Gerät,;Basis
SYS.4.1.A1;Planung des Einsatzes von Druckern, Kopierern und Multifunktionsgeräten;Nutzung physischer Schutzmechanismen, wie Ösen zum Diebstahlschutz oder Geräteschlösser,;Basis
SYS.4.1.A1;Planung des Einsatzes von Druckern, Kopierern und Multifunktionsgeräten;Existenz eines zuverlässigen und leistungsfähigen automatischen Seiteneinzugs der Scaneinheit,;Basis
SYS.4.1.A1;Planung des Einsatzes von Druckern, Kopierern und Multifunktionsgeräten;Unterstützung geeigneter Datenformate,;Basis
SYS.4.1.A1;Planung des Einsatzes von Druckern, Kopierern und Multifunktionsgeräten;Bei Bedarf Unterstützung von Patch- sowie Barcodes zur Dokumententrennung und Übergabe von Metainformationen,;Basis
SYS.4.1.A1;Planung des Einsatzes von Druckern, Kopierern und Multifunktionsgeräten;Existenz einer Funktion zum sicheren Löschen des Speichers sowie;Basis
SYS.4.1.A1;Planung des Einsatzes von Druckern, Kopierern und Multifunktionsgeräten;Verfügbarkeit von regelmäßigen Updates und Wartungsverträgen.;Basis
SYS.4.1.A1;Planung des Einsatzes von Druckern, Kopierern und Multifunktionsgeräten;Es MUSS festgelegt werden, wo die Geräte aufgestellt werden dürfen.;Basis
SYS.4.1.A1;Planung des Einsatzes von Druckern, Kopierern und Multifunktionsgeräten;Außerdem MUSS festgelegt sein, wer auf die Drucker, Kopierer und Multifunktionsgeräte zugreifen darf.;Basis
SYS.4.1.A1;Planung des Einsatzes von Druckern, Kopierern und Multifunktionsgeräten;Die Ergebnisse SOLLTEN in einem Basiskonzept dokumentiert werden.;Basis
SYS.4.1.A2;Geeignete Aufstellung und Zugriff auf Drucker, Kopierer und Multifunktionsgeräte;Der IT-Betrieb MUSS Drucker, Kopierer und Multifunktionsgeräte so aufstellen und absichern, dass nur befugte Personen die Geräte verwenden und auf verarbeitete Informationen zugreifen können.;Basis
SYS.4.1.A2;Geeignete Aufstellung und Zugriff auf Drucker, Kopierer und Multifunktionsgeräte;Außerdem MUSS sichergestellt sein, dass nur berechtigte Personen die Geräte administrieren, warten und reparieren können.;Basis
SYS.4.1.A2;Geeignete Aufstellung und Zugriff auf Drucker, Kopierer und Multifunktionsgeräte;Mit Dienstleistenden (z. B. für die Wartung) MÜSSEN schriftliche Vertraulichkeitsvereinbarungen getroffen werden.;Basis
SYS.4.1.A2;Geeignete Aufstellung und Zugriff auf Drucker, Kopierer und Multifunktionsgeräte;Drucker, Kopierer und Multifunktionsgeräte MÜSSEN mit Gerätepasswörtern versehen sein, um so den Zugriff auf Webserver und Bedienfeld für die Administration zu sperren.;Basis
SYS.4.1.A2;Geeignete Aufstellung und Zugriff auf Drucker, Kopierer und Multifunktionsgeräte;Diese MÜSSEN die Vorgaben des Identitäts- und Berechtigungsmanagements der Institution erfüllen.;Basis
SYS.4.1.A3;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
SYS.4.1.A12;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
SYS.4.1.A13;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
SYS.4.1.A22;Ordnungsgemäße Entsorgung ausgedruckter Dokumente;Nicht benötigte, aber ausgedruckte Dokumente mit vertraulichen Informationen MÜSSEN in geeigneter Weise vernichtet werden.;Basis
