ID-Anforderung;Titel;Inhalt;Typ
INF.7.A1;Geeignete Auswahl und Nutzung eines Büroraumes;Es DÜRFEN NUR geeignete Räume als Büroräume genutzt werden.;Basis
INF.7.A1;Geeignete Auswahl und Nutzung eines Büroraumes;Die Büroräume MÜSSEN für den Schutzbedarf bzw. das Schutzniveau der dort verarbeiteten Informationen angemessen ausgewählt und ausgestattet sein.;Basis
INF.7.A1;Geeignete Auswahl und Nutzung eines Büroraumes;Büroräume mit Publikumsverkehr DÜRFEN NICHT in sicherheitsrelevanten Bereichen liegen.;Basis
INF.7.A1;Geeignete Auswahl und Nutzung eines Büroraumes;Für den Arbeitsplatz und für die Einrichtung eines Büroraumes MUSS die Arbeitsstättenverordnung umgesetzt werden.;Basis
INF.7.A2;Geschlossene Fenster und abgeschlossene Türen;Wenn Mitarbeitende ihre Büroräume verlassen, SOLLTEN alle Fenster geschlossen werden.;Basis
INF.7.A2;Geschlossene Fenster und abgeschlossene Türen;Befinden sich vertrauliche Informationen in dem Büroraum, MÜSSEN beim Verlassen die Türen abgeschlossen werden.;Basis
INF.7.A2;Geschlossene Fenster und abgeschlossene Türen;Dies SOLLTE insbesondere in Bereichen mit Publikumsverkehr beachtet werden.;Basis
INF.7.A2;Geschlossene Fenster und abgeschlossene Türen;Die entsprechenden Vorgaben SOLLTEN in einer geeigneten Anweisung festgehalten werden.;Basis
INF.7.A2;Geschlossene Fenster und abgeschlossene Türen;Alle Mitarbeitenden SOLLTEN dazu verpflichtet werden, der Anweisung nachzukommen.;Basis
INF.7.A2;Geschlossene Fenster und abgeschlossene Türen;Zusätzlich MUSS regelmäßig geprüft werden, ob beim Verlassen des Büroraums die Fenster geschlossen und, wenn notwendig, die Türen abgeschlossen werden.;Basis
INF.7.A2;Geschlossene Fenster und abgeschlossene Türen;Ebenso MUSS darauf geachtet werden, dass Brand- und Rauchschutztüren tatsächlich geschlossen werden.;Basis
INF.7.A3;Fliegende Verkabelung;Die Stromanschlüsse und Zugänge zum Datennetz im Büroraum SOLLTEN sich dort befinden, wo die IT-Geräte aufgestellt sind.;Standard
INF.7.A3;Fliegende Verkabelung;Verkabelungen, die über den Boden verlaufen, SOLLTEN geeignet abgedeckt werden.;Standard
INF.7.A4;ENTFALLEN;Diese Anforderung ist entfallen.;Standard
INF.7.A5;Ergonomischer Arbeitsplatz;Die Arbeitsplätze aller Mitarbeitenden SOLLTEN ergonomisch eingerichtet sein.;Standard
INF.7.A5;Ergonomischer Arbeitsplatz;Vor allem die Bildschirme SOLLTEN so aufgestellt werden, dass ein ergonomisches und ungestörtes Arbeiten möglich ist.;Standard
INF.7.A5;Ergonomischer Arbeitsplatz;Dabei SOLLTE beachtet werden, dass Bildschirme nicht durch Unbefugte eingesehen werden können.;Standard
INF.7.A5;Ergonomischer Arbeitsplatz;Die Bildschirmarbeitsschutzverordnung (BildscharbV) SOLLTE umgesetzt werden.;Standard
INF.7.A5;Ergonomischer Arbeitsplatz;Alle Arbeitsplätze SOLLTEN für eine möglichst fehlerfreie Bedienung der IT individuell verstellbar sein.;Standard
INF.7.A6;Aufgeräumter Arbeitsplatz;Alle Mitarbeitenden SOLLTEN dazu angehalten werden, seinen Arbeitsplatz aufgeräumt zu hinterlassen.;Standard
INF.7.A6;Aufgeräumter Arbeitsplatz;Die Mitarbeitenden SOLLTEN dafür sorgen, dass Unbefugte keine vertraulichen Informationen einsehen können.;Standard
INF.7.A6;Aufgeräumter Arbeitsplatz;Alle Mitarbeitenden SOLLTEN ihre Arbeitsplätze sorgfältig überprüfen und sicherstellen, dass keine vertraulichen Informationen frei zugänglich sind.;Standard
INF.7.A6;Aufgeräumter Arbeitsplatz;Vorgesetzte SOLLTEN Arbeitsplätze sporadisch daraufhin überprüfen, ob dort schutzbedürftige Informationen offen zugreifbar sind.;Standard
INF.7.A7;Geeignete Aufbewahrung dienstlicher Unterlagen und Datenträger;Die Mitarbeitenden SOLLTEN angewiesen werden, vertrauliche Dokumente und Datenträger verschlossen aufzubewahren, wenn sie nicht verwendet werden.;Standard
INF.7.A7;Geeignete Aufbewahrung dienstlicher Unterlagen und Datenträger;Dafür SOLLTEN geeignete Behältnisse in den Büroräumen oder in deren Umfeld aufgestellt werden.;Standard
INF.7.A8;Einsatz von Diebstahlsicherungen;Wenn der Zutritt zu den Räumen nicht geeignet beschränkt werden kann, SOLLTEN für alle IT-Systeme Diebstahlsicherungen eingesetzt werden.;Hoch
INF.7.A8;Einsatz von Diebstahlsicherungen;In Bereichen mit Publikumsverkehr SOLLTEN Diebstahlsicherungen benutzt werden.;Hoch
