ID-Anforderung;Titel;Inhalt;Typ
OPS.1.2.4.A1;Regelungen für Telearbeit;Alle relevanten Aspekte der Telearbeit MÜSSEN geregelt werden.;Basis
OPS.1.2.4.A1;Regelungen für Telearbeit;Zu Informationszwecken MÜSSEN den Telearbeitenden die geltenden Regelungen oder ein dafür vorgesehenes Merkblatt ausgehändigt werden, das die zu beachtenden Sicherheitsmaßnahmen erläutert.;Basis
OPS.1.2.4.A1;Regelungen für Telearbeit;Alle strittigen Punkte MÜSSEN entweder durch Betriebsvereinbarungen oder durch zusätzlich zum Arbeitsvertrag getroffene individuelle Vereinbarungen zwischen dem Mitarbeitenden und der Institution geregelt werden.;Basis
OPS.1.2.4.A1;Regelungen für Telearbeit;Die Regelungen MÜSSEN regelmäßig aktualisiert werden.;Basis
OPS.1.2.4.A2;Sicherheitstechnische Anforderungen an den Telearbeitsrechner;Es MÜSSEN sicherheitstechnische Anforderungen festgelegt werden, die ein IT-System für die Telearbeit erfüllen muss.;Basis
OPS.1.2.4.A2;Sicherheitstechnische Anforderungen an den Telearbeitsrechner;Es MUSS sichergestellt werden, dass nur autorisierte Personen Zugang zu den Telearbeitsrechnern haben.;Basis
OPS.1.2.4.A2;Sicherheitstechnische Anforderungen an den Telearbeitsrechner;Darüber hinaus MUSS der Telearbeitsrechner so abgesichert werden, dass er nur für autorisierte Zwecke benutzt werden kann.;Basis
OPS.1.2.4.A3;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
OPS.1.2.4.A4;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
OPS.1.2.4.A5;Sensibilisierung und Schulung der Mitarbeitenden;Anhand eines Leitfadens MÜSSEN die Mitarbeitenden für die Gefahren sensibilisiert werden, die mit der Telearbeit verbunden sind.;Basis
OPS.1.2.4.A5;Sensibilisierung und Schulung der Mitarbeitenden;Außerdem MÜSSEN sie in die entsprechenden Sicherheitsmaßnahmen der Institution eingewiesen und im Umgang mit diesen geschult werden.;Basis
OPS.1.2.4.A5;Sensibilisierung und Schulung der Mitarbeitenden;Die Schulungs- und Sensibilisierungsmaßnahmen für Mitarbeitenden SOLLTEN regelmäßig wiederholt werden.;Basis
OPS.1.2.4.A6;Erstellen eines Sicherheitskonzeptes für Telearbeit;Es SOLLTE ein Sicherheitskonzept für die Telearbeit erstellt werden, das Sicherheitsziele, Schutzbedarf, Sicherheitsanforderungen sowie Risiken beschreibt.;Standard
OPS.1.2.4.A6;Erstellen eines Sicherheitskonzeptes für Telearbeit;Das Konzept SOLLTE regelmäßig aktualisiert und überarbeitet werden.;Standard
OPS.1.2.4.A6;Erstellen eines Sicherheitskonzeptes für Telearbeit;Das Sicherheitskonzept zur Telearbeit SOLLTE auf das übergreifende Sicherheitskonzept der Institution abgestimmt werden.;Standard
OPS.1.2.4.A7;Regelung der Nutzung von Kommunikationsmöglichkeiten bei Telearbeit;Es SOLLTE klar geregelt werden, welche Kommunikationsmöglichkeiten bei der Telearbeit unter welchen Rahmenbedingungen genutzt werden dürfen.;Standard
OPS.1.2.4.A7;Regelung der Nutzung von Kommunikationsmöglichkeiten bei Telearbeit;Die dienstliche und private Nutzung von Internetdiensten bei der Telearbeit SOLLTE geregelt werden.;Standard
OPS.1.2.4.A7;Regelung der Nutzung von Kommunikationsmöglichkeiten bei Telearbeit;Dabei SOLLTE auch geklärt werden, ob eine private Nutzung generell erlaubt oder unterbunden wird.;Standard
OPS.1.2.4.A8;Informationsfluss zwischen Mitarbeitenden und Institution;Ein regelmäßiger innerbetrieblicher Informationsaustausch zwischen den Mitarbeitenden und der Institution SOLLTE gewährleistet sein.;Standard
OPS.1.2.4.A8;Informationsfluss zwischen Mitarbeitenden und Institution;Alle Mitarbeitenden SOLLTEN zeitnah über geänderte Sicherheitsanforderungen und andere sicherheitsrelevante Aspekte informiert werden.;Standard
OPS.1.2.4.A8;Informationsfluss zwischen Mitarbeitenden und Institution;Allen Kollegen und Kolleginnen der jeweiligen Mitarbeitenden SOLLTE bekannt sein, wann und wo diese erreicht werden können.;Standard
OPS.1.2.4.A8;Informationsfluss zwischen Mitarbeitenden und Institution;Technische und organisatorische Telearbeitsregelungen zur Aufgabenbewältigung, zu Sicherheitsvorfällen und sonstigen Problemen SOLLTEN geregelt und an die Mitarbeitenden kommuniziert werden.;Standard
OPS.1.2.4.A9;Betreuungs- und Wartungskonzept für Telearbeitsplätze;Für Telearbeitsplätze SOLLTE ein spezielles Betreuungs- und Wartungskonzept erstellt werden.;Standard
OPS.1.2.4.A9;Betreuungs- und Wartungskonzept für Telearbeitsplätze;Darin SOLLTEN folgende Aspekte geregelt werden: Kontaktperson des IT-Betriebs, Wartungstermine, Fernwartung, Transport der IT-Geräte und Einführung von Standard-Telearbeitsrechnern.;Standard
OPS.1.2.4.A9;Betreuungs- und Wartungskonzept für Telearbeitsplätze;Damit die Mitarbeitenden einsatzfähig bleiben, SOLLTEN für sie Kontaktpersonen für Hard- und Softwareprobleme benannt werden.;Standard
OPS.1.2.4.A10;Durchführung einer Anforderungsanalyse für den Telearbeitsplatz;Bevor ein Telearbeitsplatz eingerichtet wird, SOLLTE eine Anforderungsanalyse durchgeführt werden.;Standard
OPS.1.2.4.A10;Durchführung einer Anforderungsanalyse für den Telearbeitsplatz;Daraus SOLLTE z. B. hervorgehen, welche Hard- und Software-Komponenten für den Telearbeitsplatz benötigt werden.;Standard
OPS.1.2.4.A10;Durchführung einer Anforderungsanalyse für den Telearbeitsplatz;Die Anforderungen an den jeweiligen Telearbeitsplatz SOLLTEN mit den IT-Verantwortlichen abgestimmt werden.;Standard
OPS.1.2.4.A10;Durchführung einer Anforderungsanalyse für den Telearbeitsplatz;Es SOLLTE immer festgestellt und dokumentiert werden, welchen Schutzbedarf die am Telearbeitsplatz verarbeiteten Informationen haben.;Standard
