ID-Anforderung;Titel;Inhalt;Typ
OPS.1.2.5.A1;Planung des Einsatzes der Fernwartung;Der Einsatz der Fernwartung MUSS an die Institution angepasst werden.;Basis
OPS.1.2.5.A1;Planung des Einsatzes der Fernwartung;Die Fernwartung MUSS hinsichtlich technischer und organisatorischer Aspekte bedarfsgerecht geplant werden.;Basis
OPS.1.2.5.A1;Planung des Einsatzes der Fernwartung;Dabei MUSS mindestens berücksichtigt werden, welche IT-Systeme ferngewartet werden sollen und wer dafür zuständig ist.;Basis
OPS.1.2.5.A2;Sicherer Verbindungsaufbau bei der Fernwartung von Clients;Wird per Fernwartung auf Desktop-Umgebungen von Clients zugegriffen, MUSS die Fernwartungssoftware so konfiguriert sein, dass sie eine Verbindung erst nach expliziter Zustimmung der Benutzenden aufbaut.;Basis
OPS.1.2.5.A3;Absicherung der Schnittstellen zur Fernwartung;Die möglichen Zugänge und Kommunikationsverbindungen für die Fernwartung MÜSSEN auf das notwendige Maß beschränkt werden.;Basis
OPS.1.2.5.A3;Absicherung der Schnittstellen zur Fernwartung;Alle Fernwartungsverbindungen MÜSSEN nach dem Fernzugriff getrennt werden.;Basis
OPS.1.2.5.A3;Absicherung der Schnittstellen zur Fernwartung;Es MUSS sichergestellt werden, dass Fernwartungssoftware nur auf IT-Systemen installiert ist, auf denen sie benötigt wird.;Basis
OPS.1.2.5.A3;Absicherung der Schnittstellen zur Fernwartung;Fernwartungsverbindungen über nicht vertrauenswürdige Netze MÜSSEN verschlüsselt werden.;Basis
OPS.1.2.5.A3;Absicherung der Schnittstellen zur Fernwartung;Alle anderen Fernwartungsverbindungen SOLLTEN verschlüsselt werden.;Basis
OPS.1.2.5.A4;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
OPS.1.2.5.A5;Einsatz von Online-Diensten;Die Institution SOLLTE festlegen, unter welchen Umständen Online-Dienste zur Fernwartung genutzt werden dürfen, bei denen die Verbindung über einen externen Server hergestellt wird.;Standard
OPS.1.2.5.A5;Einsatz von Online-Diensten;Der Einsatz solcher Dienste SOLLTE generell auf möglichst wenige Fälle beschränkt werden.;Standard
OPS.1.2.5.A5;Einsatz von Online-Diensten;Die IT-Systeme SOLLTEN keine automatisierten Verbindungen zum Online-Dienst aufbauen.;Standard
OPS.1.2.5.A5;Einsatz von Online-Diensten;Es SOLLTE sichergestellt werden, dass der eingesetzte Online-Dienst die übertragenen Informationen Ende-zu-Ende-verschlüsselt.;Standard
OPS.1.2.5.A6;Erstellung einer Richtlinie für die Fernwartung;Die Institution SOLLTE eine Richtlinie zur Fernwartung erstellen, in der alle relevanten Regelungen zur Fernwartung dokumentiert werden.;Standard
OPS.1.2.5.A6;Erstellung einer Richtlinie für die Fernwartung;Die Richtlinie SOLLTE allen Zuständigen bekannt sein, die an der Konzeption, dem Aufbau und dem Betrieb der Fernwartung beteiligt sind.;Standard
OPS.1.2.5.A7;Dokumentation bei der Fernwartung;Die Fernwartung SOLLTE geeignet dokumentiert werden.;Standard
OPS.1.2.5.A7;Dokumentation bei der Fernwartung;Aus der Dokumentation SOLLTE hervorgehen, welche Fernwartungszugänge existieren und ob diese aktiviert sind.;Standard
OPS.1.2.5.A7;Dokumentation bei der Fernwartung;Die Dokumente SOLLTEN an geeigneten Orten und vor unberechtigtem Zugriff geschützt abgelegt werden.;Standard
OPS.1.2.5.A7;Dokumentation bei der Fernwartung;Die Dokumente SOLLTEN im Rahmen des Notfallmanagements zur Verfügung stehen.;Standard
OPS.1.2.5.A8;Sichere Protokolle bei der Fernwartung;Nur als sicher eingestufte Kommunikationsprotokolle SOLLTEN eingesetzt werden.;Standard
OPS.1.2.5.A8;Sichere Protokolle bei der Fernwartung;Dafür SOLLTEN sichere kryptografische Verfahren verwendet werden.;Standard
OPS.1.2.5.A8;Sichere Protokolle bei der Fernwartung;Die Stärke der verwendeten kryptografischen Verfahren und Schlüssel SOLLTE regelmäßig überprüft und bei Bedarf angepasst werden.;Standard
OPS.1.2.5.A8;Sichere Protokolle bei der Fernwartung;Wird auf die Fernwartungszugänge von IT-Systemen im internen Netz über ein öffentliches Datennetz zugegriffen, SOLLTE ein abgesichertes Virtuelles Privates Netz (VPN) genutzt werden.;Standard
OPS.1.2.5.A9;Auswahl und Beschaffung geeigneter Fernwartungswerkzeuge;Die Auswahl geeigneter Fernwartungswerkzeuge SOLLTE sich aus den betrieblichen, sicherheitstechnischen und datenschutzrechtlichen Anforderungen der Institution ergeben.;Standard
OPS.1.2.5.A9;Auswahl und Beschaffung geeigneter Fernwartungswerkzeuge;Alle Beschaffungsentscheidungen SOLLTEN mit den System- und Anwendungsverantwortlichen sowie dem oder der Informationssicherheitsbeauftragten abgestimmt werden.;Standard
OPS.1.2.5.A10;Umgang mit Fernwartungswerkzeugen;Es SOLLTEN organisatorische Verwaltungsprozesse zum Umgang mit den ausgewählten Fernwartungswerkzeugen etabliert werden.;Standard
OPS.1.2.5.A10;Umgang mit Fernwartungswerkzeugen;Es SOLLTE eine Bedienungsanleitung für den Umgang mit den Fernwartungswerkzeugen vorliegen.;Standard
OPS.1.2.5.A10;Umgang mit Fernwartungswerkzeugen;Ergänzend zu den allgemeinen Schulungsmaßnahmen SOLLTEN Musterabläufe für die passive und die aktive Fernwartung erstellt und kommuniziert werden.;Standard
OPS.1.2.5.A10;Umgang mit Fernwartungswerkzeugen;Zusätzlich zu den allgemeinen Schulungsmaßnahmen SOLLTE der IT-Betrieb besonders im Umgang mit den Fernwartungswerkzeugen sensibilisiert und geschult werden.;Standard
OPS.1.2.5.A10;Umgang mit Fernwartungswerkzeugen;Es SOLLTE ein Ansprechpartner oder eine Ansprechpartnerin für alle fachlichen Fragen zu den Fernwartungswerkzeugen benannt werden.;Standard
OPS.1.2.5.A11;ENTFALLEN;Diese Anforderung ist entfallen.;Standard
OPS.1.2.5.A12;ENTFALLEN;Diese Anforderung ist entfallen.;Standard
OPS.1.2.5.A13;ENTFALLEN;Diese Anforderung ist entfallen.;Standard
OPS.1.2.5.A15;ENTFALLEN;Diese Anforderung ist entfallen.;Standard
OPS.1.2.5.A16;ENTFALLEN;Diese Anforderung ist entfallen.;Standard
OPS.1.2.5.A17;Authentisierungsmechanismen bei der Fernwartung;Für die Fernwartung SOLLTEN Mehr-Faktor-Verfahren zur Authentisierung eingesetzt werden.;Standard
OPS.1.2.5.A17;Authentisierungsmechanismen bei der Fernwartung;Die Auswahl der Authentisierungsmethode und die Gründe, die zu der Auswahl geführt haben, SOLLTEN dokumentiert werden.;Standard
OPS.1.2.5.A17;Authentisierungsmechanismen bei der Fernwartung;Fernwartungszugänge SOLLTEN im Identitäts- und Berechtigungsmanagement der Institution berücksichtigt werden.;Standard
OPS.1.2.5.A18;ENTFALLEN;Diese Anforderung ist entfallen.;Standard
OPS.1.2.5.A19;Fernwartung durch Dritte;Wird die Fernwartung von Externen durchgeführt, SOLLTEN alle Fernwartungsaktivitäten von internen Mitarbeitenden beobachtet werden.;Standard
OPS.1.2.5.A19;Fernwartung durch Dritte;Alle Fernwartungsvorgänge durch Dritte SOLLTEN aufgezeichnet werden.;Standard
OPS.1.2.5.A19;Fernwartung durch Dritte;Mit externem Wartungspersonal MÜSSEN vertragliche Regelungen über die Sicherheit der betroffenen IT-Systeme und Informationen geschlossen werden.;Standard
OPS.1.2.5.A19;Fernwartung durch Dritte;Die Pflichten und Kompetenzen des externen Wartungspersonals SOLLTEN in den vertraglichen Regelungen festgehalten werden.;Standard
OPS.1.2.5.A19;Fernwartung durch Dritte;Sollten Dienstleistende mehrere Kunden und Kundinnen fernwarten, MUSS gewährleistet sein, dass die Netze der Kunden und Kundinnen nicht miteinander verbunden werden.;Standard
OPS.1.2.5.A19;Fernwartung durch Dritte;Die Fernwartungsschnittstellen SOLLTEN so konfiguriert sein, dass es Dienstleistenden nur möglich ist, auf die IT-Systeme und Netzsegmente zuzugreifen, die für seine Arbeit benötigt werden.;Standard
OPS.1.2.5.A20;Betrieb der Fernwartung;Ein Meldeprozess für Support- und Fernwartungsanliegen SOLLTE etabliert werden.;Standard
OPS.1.2.5.A20;Betrieb der Fernwartung;Es SOLLTEN Mechanismen zur Erkennung und Abwehr von hochvolumigen Angriffen, TCP-State-Exhaustion-Angriffen und Angriffen auf Applikationsebene implementiert sein.;Standard
OPS.1.2.5.A20;Betrieb der Fernwartung;Alle Fernwartungsvorgänge SOLLTEN protokolliert werden.;Standard
OPS.1.2.5.A21;Erstellung eines Notfallplans für den Ausfall der Fernwartung;Es SOLLTE ein Konzept entwickelt werden, wie die Folgen eines Ausfalls von Fernwartungskomponenten minimiert werden können.;Standard
OPS.1.2.5.A21;Erstellung eines Notfallplans für den Ausfall der Fernwartung;Dieses SOLLTE festhalten, wie im Falle eines Ausfalls zu reagieren ist.;Standard
OPS.1.2.5.A21;Erstellung eines Notfallplans für den Ausfall der Fernwartung;Durch den Notfallplan SOLLTE sichergestellt sein, dass Störungen, Schäden und Folgeschäden minimiert werden.;Standard
OPS.1.2.5.A21;Erstellung eines Notfallplans für den Ausfall der Fernwartung;Außerdem SOLLTE festgelegt werden, wie eine zeitnahe Wiederherstellung des Normalbetriebs erfolgen kann.;Standard
OPS.1.2.5.A24;Absicherung integrierter Fernwartungssysteme;Bei der Beschaffung von neuen IT-Systemen SOLLTE geprüft werden, ob diese IT-Systeme oder einzelne Komponenten der IT-Systeme über Funktionen zur Fernwartung verfügen.;Standard
OPS.1.2.5.A24;Absicherung integrierter Fernwartungssysteme;Werden diese Funktionen nicht verwendet, SOLLTEN sie deaktiviert werden.;Standard
OPS.1.2.5.A24;Absicherung integrierter Fernwartungssysteme;Die Funktionen SOLLTEN ebenfalls deaktiviert werden, wenn sie durch bekannte Sicherheitslücken gefährdet sind.;Standard
OPS.1.2.5.A24;Absicherung integrierter Fernwartungssysteme;Werden Fernwartungsfunktionen verwendet, die in die Firmware einzelner Komponenten integriert sind, SOLLTEN deren Funktionen und der Zugriff darauf so weit wie möglich eingeschränkt werden.;Standard
OPS.1.2.5.A24;Absicherung integrierter Fernwartungssysteme;Die Fernwartungsfunktionen SOLLTEN nur aus einem getrennten Managementnetz erreichbar sein.;Standard
OPS.1.2.5.A25;Entkopplung der Kommunikation bei der Fernwartung;Direkte Fernwartungszugriffe von einem Fernwartungs-Client außerhalb der Managementnetze auf ein IT-System SOLLTEN vermieden werden.;Standard
OPS.1.2.5.A25;Entkopplung der Kommunikation bei der Fernwartung;Ist ein solcher Zugriff notwendig, SOLLTE die Kommunikation entkoppelt werden.;Standard
