ID-Anforderung;Titel;Inhalt;Typ
SYS.1.6.A1;Planung des Container-Einsatzes;Bevor Container eingesetzt werden, MUSS zunächst das Ziel des Container-Einsatzes (z. B. Skalierung, Verfügbarkeit, Wegwerf-Container zur Sicherheit oder CI/CD) festgelegt werden, damit alle sicherheitsrelevanten Aspekte der Installation, des Betriebs und der Außerbetriebnahme geplant werden können.;Basis
SYS.1.6.A1;Planung des Container-Einsatzes;Bei der Planung SOLLTE auch der Betriebsaufwand berücksichtigt werden, der durch Container-Einsatz oder Mischbetrieb entsteht.;Basis
SYS.1.6.A1;Planung des Container-Einsatzes;Die Planung MUSS angemessen dokumentiert werden.;Basis
SYS.1.6.A2;Planung der Verwaltung von Containern;Die Verwaltung der Container DARF NUR nach einer geeigneten Planung erfolgen.;Basis
SYS.1.6.A2;Planung der Verwaltung von Containern;Diese Planung MUSS den gesamten Lebenszyklus von Inbetrieb- bis Außerbetriebnahme inklusive Betrieb und Updates umfassen.;Basis
SYS.1.6.A2;Planung der Verwaltung von Containern;Bei der Planung der Verwaltung MUSS berücksichtigt werden, dass Erstellende eines Containers aufgrund der Auswirkungen auf den Betrieb in Teilen wie Administrierende zu betrachten sind.;Basis
SYS.1.6.A2;Planung der Verwaltung von Containern;Start, Stopp und Überwachung der Container MUSS über die eingesetzte Verwaltungssoftware erfolgen.;Basis
SYS.1.6.A3;Sicherer Einsatz containerisierter IT-Systeme;Bei containerisierten IT-Systemen MUSS berücksichtigt werden, wie sich eine Containerisierung auf die betriebenen IT-Systeme und Anwendungen auswirkt, dies betrifft insbesondere die Verwaltung und Eignung der Anwendungen.;Basis
SYS.1.6.A3;Sicherer Einsatz containerisierter IT-Systeme;Es MUSS anhand des Schutzbedarfs der Anwendungen geprüft werden, ob die Anforderungen an die Isolation und Kapselung der containerisierten IT-Systeme und der virtuellen Netze sowie der betriebenen Anwendungen hinreichend erfüllt sind.;Basis
SYS.1.6.A3;Sicherer Einsatz containerisierter IT-Systeme;In diese Prüfung SOLLTEN die betriebssystemeigenen Mechanismen mit einbezogen werden.;Basis
SYS.1.6.A3;Sicherer Einsatz containerisierter IT-Systeme;Für die virtuellen Netze nimmt der Host die Funktion einer Netzkomponente wahr, die Bausteine der Teilschichten NET.1 Netze und NET.3 Netzkomponenten MÜSSEN entsprechend berücksichtigt werden.;Basis
SYS.1.6.A3;Sicherer Einsatz containerisierter IT-Systeme;Logische und Overlay-Netze MÜSSEN ebenfalls betrachtet und modelliert werden.;Basis
SYS.1.6.A3;Sicherer Einsatz containerisierter IT-Systeme;Weiterhin MÜSSEN die eingesetzten containerisierten IT-Systeme den Anforderungen an die Verfügbarkeit und den Datendurchsatz genügen.;Basis
SYS.1.6.A3;Sicherer Einsatz containerisierter IT-Systeme;Im laufenden Betrieb SOLLTEN die Performance und der Zustand der containerisierten IT-Systeme überwacht werden (sogenannte Health Checks).;Basis
SYS.1.6.A4;Planung der Bereitstellung und Verteilung von Images;Der Prozess zur Bereitstellung und Verteilung von Images MUSS geplant und angemessen dokumentiert werden.;Basis
SYS.1.6.A5;Separierung der Administrations- und Zugangsnetze bei Containern;Die Netze für die Administration des Hosts, die Administration der Container und deren Zugangsnetze MÜSSEN dem Schutzbedarf angemessen separiert werden.;Basis
SYS.1.6.A5;Separierung der Administrations- und Zugangsnetze bei Containern;Grundsätzlich SOLLTE mindestens die Administration des Hosts nur aus dem Administrationsnetz möglich sein.;Basis
SYS.1.6.A5;Separierung der Administrations- und Zugangsnetze bei Containern;Es SOLLTEN nur die für den Betrieb notwendigen Kommunikationsbeziehungen erlaubt werden.;Basis
SYS.1.6.A6;Verwendung sicherer Images;Es MUSS sichergestellt sein, dass sämtliche verwendeten Images nur aus vertrauenswürdigen Quellen stammen.;Basis
SYS.1.6.A6;Verwendung sicherer Images;Es MUSS eindeutig identifizierbar sein, wer das Image erstellt hat.;Basis
SYS.1.6.A6;Verwendung sicherer Images;Die Quelle MUSS danach ausgewählt werden, dass die im Image enthaltene Software regelmäßig auf Sicherheitsprobleme geprüft wird und diese behoben sowie dokumentiert werden.;Basis
SYS.1.6.A6;Verwendung sicherer Images;Die Quelle MUSS diesen Umgang mit Sicherheitsproblemen zusichern und einhalten.;Basis
SYS.1.6.A6;Verwendung sicherer Images;"Die verwendete Version von Basis-Images DARF NICHT abgekündigt („deprecated"") sein.";Basis
SYS.1.6.A6;Verwendung sicherer Images;Es MÜSSEN eindeutige Versionsnummern angegeben sein.;Basis
SYS.1.6.A6;Verwendung sicherer Images;Wenn ein Image mit einer neueren Versionsnummer verfügbar ist, MUSS im Rahmen des Patch- und Änderungsmanagement geprüft werden, ob und wie dieses ausgerollt werden kann.;Basis
SYS.1.6.A7;Persistenz von Protokollierungsdaten der Container;Die Speicherung der Protokollierungsdaten der Container MUSS außerhalb des Containers, mindestens auf dem Container-Host, erfolgen.;Basis
SYS.1.6.A8;Sichere Speicherung von Zugangsdaten bei Containern;Zugangsdaten MÜSSEN so gespeichert und verwaltet werden, dass nur berechtigte Personen und Container darauf zugreifen können.;Basis
SYS.1.6.A8;Sichere Speicherung von Zugangsdaten bei Containern;Insbesondere MUSS sichergestellt sein, dass Zugangsdaten nur an besonders geschützten Orten und nicht in den Images liegen.;Basis
SYS.1.6.A8;Sichere Speicherung von Zugangsdaten bei Containern;Die von der Verwaltungssoftware des Container-Dienstes bereitgestellten Verwaltungsmechanismen für Zugangsdaten SOLLTEN eingesetzt werden.;Basis
SYS.1.6.A8;Sichere Speicherung von Zugangsdaten bei Containern;Mindestens die folgenden Zugangsdaten MÜSSEN sicher gespeichert werden:;Basis
SYS.1.6.A8;Sichere Speicherung von Zugangsdaten bei Containern;Passwörter jeglicher Accounts,;Basis
SYS.1.6.A8;Sichere Speicherung von Zugangsdaten bei Containern;API-Keys für von der Anwendung genutzte Dienste,;Basis
SYS.1.6.A8;Sichere Speicherung von Zugangsdaten bei Containern;Schlüssel für symmetrische Verschlüsselungen sowie;Basis
SYS.1.6.A8;Sichere Speicherung von Zugangsdaten bei Containern;private Schlüssel bei Public-Key-Authentisierung.;Basis
SYS.1.6.A9;Eignung für Container-Betrieb;Die Anwendung oder der Dienst, die oder der im Container betrieben werden soll, SOLLTE für den Container-Betrieb geeignet sein.;Standard
SYS.1.6.A9;Eignung für Container-Betrieb;Dabei SOLLTE berücksichtigt werden, dass Container häufiger für die darin ausgeführte Anwendung unvorhergesehen beendet werden können.;Standard
SYS.1.6.A9;Eignung für Container-Betrieb;Die Ergebnisse der Prüfung nach SYS.1.6.A3 Sicherer Einsatz containerisierter IT-Systeme SOLLTE nachvollziehbar dokumentiert werden.;Standard
SYS.1.6.A10;Richtlinie für Images und Container-Betrieb;Es SOLLTE eine Richtlinie erstellt und angewendet werden, die die Anforderungen an den Betrieb der Container und die erlaubten Images festlegt.;Standard
SYS.1.6.A10;Richtlinie für Images und Container-Betrieb;Die Richtlinie SOLLTE auch Anforderungen an den Betrieb und die Bereitstellung der Images enthalten.;Standard
