ID-Anforderung;Titel;Inhalt;Typ
INF.5.A1;Planung der Raumabsicherung;Für einen Raum für technische Infrastruktur MÜSSEN angemessene technische und organisatorische Vorgaben definiert und umgesetzt werden.;Basis
INF.5.A1;Planung der Raumabsicherung;Dabei MUSS das für den Raum zu erreichende Schutzniveau berücksichtigt werden.;Basis
INF.5.A1;Planung der Raumabsicherung;Bei der Planung MÜSSEN sowohl gesetzliche Regelungen und Vorschriften als auch potenzielle Gefährdungen durch Umwelteinflüsse, Einbruch und Sabotage beachtet werden.;Basis
INF.5.A2;Lage und Größe des Raumes für technische Infrastruktur;Der Raum für technische Infrastruktur DARF KEIN Durchgangsraum sein.;Basis
INF.5.A2;Lage und Größe des Raumes für technische Infrastruktur;Es MUSS sichergestellt sein, dass ausreichend Fläche für Fluchtwege und Arbeitsfläche vorhanden ist.;Basis
INF.5.A3;Zutrittsregelung und -kontrolle;Der Raum für technische Infrastruktur MUSS gegen unberechtigten Zutritt geschützt werden.;Basis
INF.5.A3;Zutrittsregelung und -kontrolle;Es MUSS geregelt werden, welche Personen für welchen Zeitraum, für welche Bereiche und zu welchem Zweck den Raum betreten dürfen.;Basis
INF.5.A3;Zutrittsregelung und -kontrolle;Dabei MUSS sichergestellt sein, dass keine unnötigen oder zu weitreichenden Zutrittsrechte vergeben werden.;Basis
INF.5.A3;Zutrittsregelung und -kontrolle;Alle Zutritte zum Raum für technische Infrastruktur SOLLTEN von der Zutrittskontrolle individuell erfasst werden.;Basis
INF.5.A4;Schutz vor Einbruch;Der Raum MUSS vor Einbruch geschützt werden.;Basis
INF.5.A4;Schutz vor Einbruch;Je nach erforderlichem Sicherheitsniveau des Raumes für technische Infrastruktur SOLLTEN geeignete raumbildende Teile wie Wände, Decken und Böden sowie Fenster und Türen mit entsprechenden Widerstandsklassen nach DIN EN 1627 ausgewählt werden.;Basis
INF.5.A5;Vermeidung sowie Schutz vor elektromagnetischen Störfeldern;Elektromagnetische Felder MÜSSEN in unmittelbarer Nähe zum Raum für technische Infrastruktur vermieden werden.;Basis
INF.5.A5;Vermeidung sowie Schutz vor elektromagnetischen Störfeldern;Ein ausreichender Abstand zu großen Maschinen wie z. B. Aufzugsmotoren MUSS eingehalten werden.;Basis
INF.5.A6;Minimierung von Brandlasten;Brandlasten innerhalb und in der direkten Umgebung des Raumes für technische Infrastruktur MÜSSEN auf ein Minimum reduziert werden.;Basis
INF.5.A6;Minimierung von Brandlasten;Auf brennbare Materialien für raumbildende Teile MUSS verzichtet werden.;Basis
INF.5.A7;Verhinderung von Zweckentfremdung;Der Raum für technische Infrastruktur DARF NICHT zweckentfremdet werden, z. B. als Abstellraum oder Putzmittellager.;Basis
INF.5.A9;Stromversorgung;Das Stromversorgungsnetz, über das der Raum für technische Infrastruktur und die daran angeschlossenen Endgeräte versorgt werden, MUSS als TN-S-System errichtet sein.;Basis
INF.5.A8;Vermeidung von unkontrollierter elektrostatischer Entladung;Im Raum für technische Infrastruktur SOLLTE ein ableitfähiger Fußbodenbelag nach DIN EN 14041 verlegt werden.;Standard
INF.5.A10;Einhaltung der Lufttemperatur und -Feuchtigkeit;Es SOLLTE sichergestellt werden, dass die Lufttemperatur und Luftfeuchtigkeit im Raum für technische Infrastruktur innerhalb der Grenzen liegen, die in den Datenblättern der darin betriebenen Geräte genannt sind.;Standard
INF.5.A10;Einhaltung der Lufttemperatur und -Feuchtigkeit;Dafür SOLLTE eine geeignete raumlufttechnische Anlage eingesetzt werden.;Standard
INF.5.A10;Einhaltung der Lufttemperatur und -Feuchtigkeit;Diese SOLLTE ausreichend dimensioniert sein.;Standard
INF.5.A11;Vermeidung von Leitungen mit gefährdenden Flüssigkeiten und Gasen;Im Raum für technische Infrastruktur SOLLTE es nur Leitungen geben, die für den Betrieb der Technik im Raum unbedingt erforderlich sind.;Standard
INF.5.A11;Vermeidung von Leitungen mit gefährdenden Flüssigkeiten und Gasen;Leitungen wie Abwasserleitungen, Frischwasserleitungen, Gas- und Heizungsrohre sowie Leitungen für Treibstoff oder Ferndampf SOLLTEN NICHT durch den Raum geführt werden.;Standard
INF.5.A12;Schutz vor versehentlicher Beschädigung von Zuleitungen;Zuleitungen außerhalb des Raumes für technische Infrastruktur SOLLTEN gegen versehentliche Beschädigung geschützt werden.;Standard
INF.5.A13;Schutz vor Schädigung durch Brand und Rauchgase;Unabhängig von den für den Raum geltenden baurechtlichen Brandschutzvorgaben SOLLTEN alle raumbildenden Teile sowie Türen und Fenster gleichwertig rauchdicht sein.;Standard
INF.5.A13;Schutz vor Schädigung durch Brand und Rauchgase;Sie SOLLTEN Feuer und Rauch für mindestens 30 Minuten standhalten.;Standard
INF.5.A13;Schutz vor Schädigung durch Brand und Rauchgase;Brandlasten im Bereich der Leitungstrassen SOLLTEN vermieden werden.;Standard
INF.5.A14;Minimierung von Brandgefahren aus Nachbarbereichen;Der Raum SOLLTE NICHT in unmittelbarer Nähe zu anderen Räumlichkeiten mit brennbaren Materialien liegen, deren Menge über eine bürotypische Nutzung hinaus geht.;Standard
INF.5.A15;Blitz- und Überspannungsschutz;Es SOLLTE ein Blitz- und Überspannungsschutzkonzept nach dem Prinzip der energetischen Koordination (siehe DIN EN 62305) erstellt und umgesetzt werden.;Standard
INF.5.A15;Blitz- und Überspannungsschutz;Der Raum für technische Infrastruktur SOLLTE mindestens der Blitzschutzzone 2 (LPZ 2) zugeordnet werden.;Standard
INF.5.A15;Blitz- und Überspannungsschutz;Die Blitz- und Überspannungsschutzeinrichtungen SOLLTEN regelmäßig und anlassbezogen auf ihre Funktion überprüft und, falls erforderlich, ersetzt werden.;Standard
INF.5.A16;Einsatz einer unterbrechungsfreien Stromversorgung;Es SOLLTE geprüft werden, welche Geräte an eine USV angeschlossen werden sollen.;Standard
INF.5.A16;Einsatz einer unterbrechungsfreien Stromversorgung;Falls eine USV erforderlich ist, SOLLTE die Stützzeit der USV so ausgelegt sein, dass alle versorgten Komponenten sicher herunterfahren können.;Standard
INF.5.A16;Einsatz einer unterbrechungsfreien Stromversorgung;Es SOLLTE berücksichtigt werden, dass die Batterien von USV-Anlagen altern.;Standard
INF.5.A16;Einsatz einer unterbrechungsfreien Stromversorgung;Bei relevanten Änderungen SOLLTE überprüft werden, ob die vorhandenen USV-Anlagen noch ausreichend dimensioniert sind.;Standard
INF.5.A16;Einsatz einer unterbrechungsfreien Stromversorgung;Die Batterie der USV SOLLTE im erforderlichen Temperaturbereich gehalten werden.;Standard
INF.5.A16;Einsatz einer unterbrechungsfreien Stromversorgung;Die USV SOLLTE regelmäßig gewartet und auf Funktionsfähigkeit getestet werden.;Standard
INF.5.A16;Einsatz einer unterbrechungsfreien Stromversorgung;Dafür SOLLTEN die vom herstellenden Unternehmen vorgesehenen Wartungsintervalle eingehalten werden.;Standard
INF.5.A17;Inspektion und Wartung der Infrastruktur;Für alle Komponenten der baulich-technischen Infrastruktur SOLLTEN mindestens die vom herstellenden Unternehmen empfohlenen oder durch Normen festgelegten Intervalle und Vorschriften für Inspektion und Wartung eingehalten werden.;Standard
INF.5.A17;Inspektion und Wartung der Infrastruktur;Kabel- und Rohrdurchführungen durch brand- und rauchabschnittbegrenzende Wände SOLLTEN daraufhin geprüft werden, ob die Schotten die für den jeweiligen Einsatzzweck erforderliche Zulassung haben und unversehrt sind.;Standard
INF.5.A17;Inspektion und Wartung der Infrastruktur;Inspektionen und Wartungsarbeiten MÜSSEN geeignet protokolliert werden.;Standard
INF.5.A18;Lage des Raumes für technische Infrastruktur;Der Raum für technische Infrastruktur SOLLTE so im Gebäude angeordnet werden, dass er weder internen noch externen Gefährdungen wie z. B. Regen, Wasser oder Abwasser ausgesetzt ist.;Hoch
INF.5.A18;Lage des Raumes für technische Infrastruktur;In oberirdischen Geschossen SOLLTE darauf geachtet werden, dass der Raum nicht durch Sonneneinstrahlung erwärmt wird.;Hoch
INF.5.A18;Lage des Raumes für technische Infrastruktur;Wird der Raum im obersten Geschoss des Gebäudes untergebracht, SOLLTE sichergestellt werden, dass kein Wasser über das Dach eindringen kann.;Hoch
INF.5.A19;Redundanz des Raumes für technische Infrastruktur;Der Raum SOLLTE redundant ausgelegt werden.;Hoch
