ID-Anforderung;Titel;Inhalt;Typ
SYS.3.2.3.A1;Strategie für die iOS-Nutzung;Wird ein MDM eingesetzt, so MÜSSEN die iOS-basierten Geräte über das MDM verwaltet und konfiguriert werden.;Basis
SYS.3.2.3.A1;Strategie für die iOS-Nutzung;Hierzu MUSS eine Strategie zur iOS-Nutzung vorliegen, in der Aspekte wie die Auswahl der Endgeräte oder Strategien für Datensicherungen festgelegt werden.;Basis
SYS.3.2.3.A1;Strategie für die iOS-Nutzung;Es MUSS geregelt werden, ob zusätzliche Apps von Drittanbietenden genutzt werden sollen bzw. dürfen.;Basis
SYS.3.2.3.A1;Strategie für die iOS-Nutzung;Außerdem MÜSSEN Jailbreaks organisatorisch untersagt und nach Möglichkeit technisch verhindert werden.;Basis
SYS.3.2.3.A2;Planung des Einsatzes von Cloud-Diensten;Bevor iOS-basierte Geräte verwendet werden, MUSS festgelegt werden, welche Cloud-Services in welchem Umfang genutzt werden sollen bzw. dürfen.;Basis
SYS.3.2.3.A2;Planung des Einsatzes von Cloud-Diensten;Dabei SOLLTE berücksichtigt werden, dass iOS-basierte Geräte grundsätzlich eng mit iCloud-Diensten von Apple verzahnt sind.;Basis
SYS.3.2.3.A2;Planung des Einsatzes von Cloud-Diensten;Außerdem SOLLTE berücksichtigt werden, dass beispielsweise bereits die Aktivierung von Einzelgeräten mit einer Apple-ID hiervon betroffen ist.;Basis
SYS.3.2.3.A2;Planung des Einsatzes von Cloud-Diensten;Daher SOLLTE geprüft werden, ob zur Geräteregistrierung Apple Business Manager (früher Device Enrollment Program, DEP) genutzt werden kann.;Basis
SYS.3.2.3.A3;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
SYS.3.2.3.A4;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
SYS.3.2.3.A5;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
SYS.3.2.3.A6;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
SYS.3.2.3.A7;Verhinderung des unautorisierten Löschens von Konfigurationsprofilen;Damit Konfigurationsprofile nicht unautorisiert gelöscht werden können, MÜSSEN geeignete technische (z. B. durch den betreuten Modus) oder organisatorische Maßnahmen getroffen und umgesetzt werden.;Basis
SYS.3.2.3.A7;Verhinderung des unautorisierten Löschens von Konfigurationsprofilen;Benutzende von mobilen Endgeräten SOLLTEN für den Sinn und Zweck der Sicherheitsmaßnahmen sensibilisiert werden.;Basis
SYS.3.2.3.A8;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
SYS.3.2.3.A9;ENTFALLEN;Diese Anforderung ist entfallen.;Standard
SYS.3.2.3.A10;ENTFALLEN;Diese Anforderung ist entfallen.;Standard
SYS.3.2.3.A11;ENTFALLEN;Diese Anforderung ist entfallen.;Standard
SYS.3.2.3.A12;Verwendung von Apple-IDs;Statt einer persönlichen Apple-ID der Benutzenden SOLLTE eine anonymisierte Apple-ID verwendet werden.;Standard
SYS.3.2.3.A12;Verwendung von Apple-IDs;Falls möglich, SOLLTE der Apple Business Manager für Volumenlizenzen (früher Volume Purchase Program, VPP) sowie eine zentralisierte Installation von Apps verwendet werden.;Standard
