ID-Anforderung;Titel;Inhalt;Typ
INF.10.A1;Sichere Nutzung von Besprechungs-, Veranstaltungs- und Schulungsräumen;In den Räumen vorhandene Gerätschaften MÜSSEN angemessen gegen Diebstahl gesichert werden.;Basis
INF.10.A1;Sichere Nutzung von Besprechungs-, Veranstaltungs- und Schulungsräumen;Zudem MUSS festgelegt werden, wer die in den Räumen dauerhaft vorhandenen IT- und sonstigen Systeme administriert.;Basis
INF.10.A1;Sichere Nutzung von Besprechungs-, Veranstaltungs- und Schulungsräumen;Es MUSS auch festgelegt werden, ob und unter welchen Bedingungen von externen Personen mitgebrachte IT-Systeme verwenden dürfen.;Basis
INF.10.A1;Sichere Nutzung von Besprechungs-, Veranstaltungs- und Schulungsräumen;Weiterhin MUSS festgelegt werden, ob und auf welche Netzzugänge und TK-Schnittstellen externen Personen zugreifen dürfen.;Basis
INF.10.A2;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
INF.10.A3;Geschlossene Fenster und Türen;Die Fenster und Türen der Besprechungs-, Veranstaltungs- und Schulungsräume MÜSSEN beim Verlassen verschlossen werden.;Basis
INF.10.A3;Geschlossene Fenster und Türen;Bei Räumlichkeiten, in denen sich IT-Systeme oder schützenswerte Informationen befinden, MÜSSEN die Türen beim Verlassen abgeschlossen werden.;Basis
INF.10.A3;Geschlossene Fenster und Türen;Zusätzlich MUSS regelmäßig geprüft werden, ob die Fenster und Türen nach Verlassen der Räume verschlossen wurden.;Basis
INF.10.A3;Geschlossene Fenster und Türen;Ebenso MUSS darauf geachtet werden, dass Brand- und Rauchschutztüren tatsächlich geschlossen werden.;Basis
INF.10.A4;Planung von Besprechungs-, Veranstaltungs- und Schulungsräumen;Bei der Planung von Besprechungs-, Veranstaltungs- und Schulungsräumen SOLLTE besonders die Lage der Räume berücksichtigt werden.;Standard
INF.10.A4;Planung von Besprechungs-, Veranstaltungs- und Schulungsräumen;Insbesondere Räumlichkeiten, die oft zusammen mit oder ausschließlich von externen Personen genutzt werden, SOLLTEN NICHT in Gebäudeteilen liegen, in deren Nähe regelmäßig vertrauliche Informationen besprochen und bearbeitet werden.;Standard
INF.10.A4;Planung von Besprechungs-, Veranstaltungs- und Schulungsräumen;Es SOLLTE für jeden Raum festgelegt werden, wie vertraulich die Informationen sein dürfen, die dort besprochen oder verarbeitet werden.;Standard
INF.10.A5;Fliegende Verkabelung;Die Stromanschlüsse SOLLTEN sich dort befinden, wo Beamer, Laptops oder andere elektronische Geräte aufgestellt werden.;Standard
INF.10.A5;Fliegende Verkabelung;Verkabelungen, die über den Boden verlaufen, SOLLTEN geeignet abgedeckt werden.;Standard
INF.10.A6;Einrichtung sicherer Netzzugänge;Es SOLLTE sichergestellt werden, dass mitgebrachte IT-Systeme nicht über das Datennetz mit internen IT-Systemen der Institution verbunden werden können.;Standard
INF.10.A6;Einrichtung sicherer Netzzugänge;Auf das LAN der Institution SOLLTEN ausschließlich dafür vorgesehene IT-Systeme zugreifen können.;Standard
INF.10.A6;Einrichtung sicherer Netzzugänge;Ein Datennetz für externe Personen SOLLTE vom LAN der Institution getrennt werden.;Standard
INF.10.A6;Einrichtung sicherer Netzzugänge;Netzzugänge SOLLTEN so eingerichtet sein, dass verhindert wird, dass Dritte den internen Datenaustausch mitlesen können.;Standard
INF.10.A6;Einrichtung sicherer Netzzugänge;Netzanschlüsse in Besprechungs-, Veranstaltungs- oder Schulungsräumen SOLLTEN abgesichert werden.;Standard
INF.10.A6;Einrichtung sicherer Netzzugänge;Es SOLLTE verhindert werden, dass IT-Systeme in Besprechungs-, Veranstaltungs- und Schulungsräumen gleichzeitig eine Verbindung zum Intranet und zum Internet aufbauen können.;Standard
INF.10.A6;Einrichtung sicherer Netzzugänge;Außerdem SOLLTE die Stromversorgung aus einer Unterverteilung heraus getrennt von anderen Räumen aufgebaut werden.;Standard
INF.10.A7;Sichere Konfiguration von Schulungs- und Präsentationsrechnern;Dedizierte Schulungs- und Präsentationsrechner SOLLTEN mit einer Minimalkonfiguration versehen werden.;Standard
INF.10.A7;Sichere Konfiguration von Schulungs- und Präsentationsrechnern;Es SOLLTE festgelegt sein, welche Anwendungen auf Schulungs- und Präsentationsrechnern in der jeweiligen Veranstaltung genutzt werden können.;Standard
INF.10.A7;Sichere Konfiguration von Schulungs- und Präsentationsrechnern;Die Schulungs- und Präsentationsrechner SOLLTEN nur an ein separates, vom LAN der Institution getrenntes Datennetz angeschlossen werden.;Standard
INF.10.A8;Erstellung eines Nutzungsnachweises für Räume;Je nach Nutzungsart der Besprechungs-, Veranstaltungs- und Schulungsräume SOLLTE ersichtlich sein, wer die Räume zu welchem Zeitpunkt genutzt hat.;Standard
INF.10.A8;Erstellung eines Nutzungsnachweises für Räume;Für Räumlichkeiten, in denen Schulungen an IT-Systemen oder besonders vertrauliche Besprechungen durchgeführt werden, SOLLTEN ebenfalls Nutzungsnachweise erbracht werden.;Standard
INF.10.A8;Erstellung eines Nutzungsnachweises für Räume;Es SOLLTE überlegt werden, für Räumlichkeiten, die für jeden Mitarbeitenden zugänglich sind, ebenfalls entsprechende Nutzungsnachweise einzuführen.;Standard
INF.10.A9;Zurücksetzen von Schulungs- und Präsentationsrechnern;Es SOLLTE ein Verfahren festgelegt werden, um Schulungs- und Präsentationsrechner nach der Nutzung auf einen vorher definierten Zustand zurückzusetzen.;Hoch
INF.10.A9;Zurücksetzen von Schulungs- und Präsentationsrechnern;Durch von Benutzenden durchgeführte Änderungen SOLLTEN dabei vollständig entfernt werden.;Hoch
INF.10.A10;ENTFALLEN;Diese Anforderung ist entfallen.;Hoch
