ID-Anforderung;Titel;Inhalt;Typ
SYS.3.2.2.A1;Festlegung einer Strategie für das Mobile Device Management;Es MUSS eine Strategie erarbeitet werden, die festlegt, wie Mitarbeitende mobile Endgeräte benutzen dürfen und wie die Geräte in die IT-Strukturen der Institution integriert sind.;Basis
SYS.3.2.2.A1;Festlegung einer Strategie für das Mobile Device Management;Grundlage MUSS dabei der Schutzbedarf der zu verarbeitenden Informationen sein.;Basis
SYS.3.2.2.A1;Festlegung einer Strategie für das Mobile Device Management;Die Strategie MUSS mindestens folgende Aspekte abdecken:;Basis
SYS.3.2.2.A1;Festlegung einer Strategie für das Mobile Device Management;Darf das MDM als Cloud-Dienst betrieben werden?;Basis
SYS.3.2.2.A1;Festlegung einer Strategie für das Mobile Device Management;Soll das MDM durch die Institution selbst betrieben werden?;Basis
SYS.3.2.2.A1;Festlegung einer Strategie für das Mobile Device Management;Soll das MDM alle Apps bereitstellen oder dürfen die Benutzenden selber Apps installieren? Welche Restriktionen gibt die Institution bei bereitgestellten oder selbst installierten Apps vor?;Basis
SYS.3.2.2.A1;Festlegung einer Strategie für das Mobile Device Management;Soll das MDM in eine weitere Infrastruktur eingebunden werden?;Basis
SYS.3.2.2.A1;Festlegung einer Strategie für das Mobile Device Management;Welche Anforderungen bezüglich Supportleistungen und Reaktionszeiten sind an die anbietende Institution des MDM zu stellen?;Basis
SYS.3.2.2.A1;Festlegung einer Strategie für das Mobile Device Management;Welche Compliance-Anforderungen müssen durchgesetzt werden?;Basis
SYS.3.2.2.A1;Festlegung einer Strategie für das Mobile Device Management;Welche mobilen Geräte und welche Betriebssysteme muss das MDM unterstützen?;Basis
SYS.3.2.2.A1;Festlegung einer Strategie für das Mobile Device Management;Muss die MDM-Lösung mandantenfähig sein? Gewährleistet sie die notwendige Mandantentrennung?;Basis
SYS.3.2.2.A1;Festlegung einer Strategie für das Mobile Device Management;Müssen Cloud-Dienste eingebunden werden?;Basis
SYS.3.2.2.A1;Festlegung einer Strategie für das Mobile Device Management;Müssen Dokumentenmanagementsysteme eingebunden werden?;Basis
SYS.3.2.2.A1;Festlegung einer Strategie für das Mobile Device Management;Muss das MDM auch Peripheriegeräte einbinden und verwalten?;Basis
SYS.3.2.2.A1;Festlegung einer Strategie für das Mobile Device Management;Welches Betriebsmodell soll eingesetzt werden: private Endgeräte (Bring Your Own Device, BYOD), personalisierte Endgeräte (Eigentum der Institution) oder nicht personalisierte Endgeräte (Eigentum der Institution, gemeinsam genutzt)?;Basis
SYS.3.2.2.A1;Festlegung einer Strategie für das Mobile Device Management;Die Strategie MUSS schriftlich fixiert und von dem oder der ISB freigegeben werden.;Basis
SYS.3.2.2.A2;Festlegung erlaubter mobiler Endgeräte;Es MUSS festgelegt werden, welche mobilen Endgeräte und Betriebssysteme in der Institution zugelassen sind.;Basis
SYS.3.2.2.A2;Festlegung erlaubter mobiler Endgeräte;Alle erlaubten Geräte und Betriebssysteme MÜSSEN den Anforderungen der MDM-Strategie genügen und die technischen Sicherheitsanforderungen der Institution vollständig erfüllen.;Basis
SYS.3.2.2.A2;Festlegung erlaubter mobiler Endgeräte;Das MDM MUSS so konfiguriert werden, dass nur mit freigegebenen Geräten auf Informationen der Institution zugegriffen werden kann.;Basis
SYS.3.2.2.A2;Festlegung erlaubter mobiler Endgeräte;Es DÜRFEN nur von der Institution zugelassene mobile Endgeräte beschafft werden.;Basis
SYS.3.2.2.A3;Auswahl eines MDM-Produkts;Wenn eine geeignete MDM-Software beschafft werden soll, MUSS sichergestellt sein, dass sich mit ihr alle in der MDM-Strategie festgelegten Anforderungen erfüllen lassen.;Basis
SYS.3.2.2.A3;Auswahl eines MDM-Produkts;Auch MUSS sie sämtliche technischen und organisatorischen Sicherheitsmaßnahmen umsetzen können und alle zugelassenen mobilen Endgeräte unterstützen.;Basis
SYS.3.2.2.A4;Verteilung der Grundkonfiguration auf mobile Endgeräte;Alle mobilen Endgeräte MÜSSEN, bevor sie eingesetzt werden, in das MDM integriert werden.;Basis
SYS.3.2.2.A4;Verteilung der Grundkonfiguration auf mobile Endgeräte;Wenn die Geräte die Grundkonfiguration erhalten, MÜSSEN sie sich im Werkszustand befinden.;Basis
SYS.3.2.2.A4;Verteilung der Grundkonfiguration auf mobile Endgeräte;Die Verbindung der mobilen Endgeräte zum MDM MUSS angemessen abgesichert werden.;Basis
SYS.3.2.2.A4;Verteilung der Grundkonfiguration auf mobile Endgeräte;Bei bereits benutzten Geräten MÜSSEN vorher alle institutionsbezogenen Daten gelöscht werden.;Basis
SYS.3.2.2.A4;Verteilung der Grundkonfiguration auf mobile Endgeräte;Ein nicht über MDM konfiguriertes Endgerät DARF NICHT auf Informationen der Institution zugreifen können.;Basis
SYS.3.2.2.A5;Installation des MDM-Clients;Wenn mobile Endgeräte an Mitarbeitende übergeben werden, MUSS, wenn vom Betriebssystem nicht bereits bereitgestellt, darauf der MDM-Client installiert und konfiguriert sein.;Basis
SYS.3.2.2.A20;Regelmäßige Überprüfung des MDM;Sicherheitseinstellungen MÜSSEN regelmäßig überprüft werden.;Basis
SYS.3.2.2.A20;Regelmäßige Überprüfung des MDM;Bei neuen Betriebssystemversionen der mobilen Endgeräte MUSS vorab geprüft werden, ob das MDM diese vollständig unterstützt und die Konfigurationsprofile und Sicherheitseinstellungen weiterhin wirksam und ausreichend sind.;Basis
SYS.3.2.2.A20;Regelmäßige Überprüfung des MDM;Abweichungen MÜSSEN korrigiert werden.;Basis
SYS.3.2.2.A20;Regelmäßige Überprüfung des MDM;Die zugeteilten Berechtigungen für Benutzende und Administrierende MÜSSEN regelmäßig daraufhin überprüft werden, ob sie weiterhin angemessen sind (Minimalprinzip).;Basis
SYS.3.2.2.A6;Protokollierung des Gerätestatus;Der Lebenszyklus einschließlich der Konfigurationshistorie eines mobilen Endgerätes SOLLTE ausreichend protokolliert und zentral abrufbar sein.;Standard
SYS.3.2.2.A6;Protokollierung des Gerätestatus;Bei Bedarf SOLLTE der aktuelle Status der verwalteten Endgeräte durch den IT-Betrieb ermittelt werden können (Device Audit).;Standard
SYS.3.2.2.A7;Installation von Apps;Apps SOLLTEN gemäß den Anforderungen des geplanten Einsatzszenarios über das MDM installiert, deinstalliert und aktualisiert werden.;Standard
SYS.3.2.2.A7;Installation von Apps;Das MDM SOLLTE die Installation, Deinstallation und Aktualisierung erzwingen, sobald eine Verbindung zum mobilen Endgerät besteht.;Standard
SYS.3.2.2.A7;Installation von Apps;Über das MDM installierte Apps SOLLTEN NICHT durch Benutzende deinstalliert werden können.;Standard
SYS.3.2.2.A7;Installation von Apps;Das MDM SOLLTE eine Block- oder Allow-List für die Installation von Apps ermöglichen.;Standard
SYS.3.2.2.A8;ENTFALLEN;Diese Anforderung ist entfallen.;Standard
SYS.3.2.2.A9;ENTFALLEN;Diese Anforderung ist entfallen.;Standard
SYS.3.2.2.A10;ENTFALLEN;Diese Anforderung ist entfallen.;Standard
SYS.3.2.2.A11;ENTFALLEN;Diese Anforderung ist entfallen.;Standard
SYS.3.2.2.A12;Absicherung der MDM-Betriebsumgebung;Das MDM selbst SOLLTE durch technische Maßnahmen abgesichert werden, um dem Schutzbedarf der hinterlegten oder verarbeiteten Informationen zu genügen.;Standard
SYS.3.2.2.A12;Absicherung der MDM-Betriebsumgebung;Das zugrundeliegende Betriebssystem SOLLTE gehärtet werden.;Standard
SYS.3.2.2.A21;Verwaltung von Zertifikaten;Zertifikate zur Nutzung von Diensten auf dem mobilen Endgerät SOLLTEN zentral über das MDM installiert, deinstalliert und aktualisiert werden.;Standard
SYS.3.2.2.A21;Verwaltung von Zertifikaten;Die Installation von nicht vertrauenswürdigen und nicht verifizierbaren (Root-) Zertifikaten durch Benutzende SOLLTE durch das MDM verhindert werden.;Standard
SYS.3.2.2.A21;Verwaltung von Zertifikaten;Das MDM SOLLTE Mechanismen unterstützen, um die Gültigkeit von Zertifikaten zu überprüfen.;Standard
SYS.3.2.2.A22;Fernlöschung und Außerbetriebnahme von Endgeräten;Das MDM SOLLTE sicherstellen, dass sämtliche dienstliche Daten auf dem mobilen Endgerät aus der Ferne gelöscht werden können (Remote Wipe bei bestehender Datenverbindung).;Standard
SYS.3.2.2.A22;Fernlöschung und Außerbetriebnahme von Endgeräten;Werden in dem mobilen Endgerät externe Speicher genutzt, SOLLTE geprüft werden, ob diese bei einem Remote Wipe ebenfalls gelöscht werden sollen.;Standard
SYS.3.2.2.A22;Fernlöschung und Außerbetriebnahme von Endgeräten;Diese Funktion SOLLTE vom MDM unterstützt werden.;Standard
SYS.3.2.2.A22;Fernlöschung und Außerbetriebnahme von Endgeräten;Der Prozess zur Außerbetriebnahme des mobilen Endgerätes (Unenrollment) SOLLTE sicherstellen, dass keine schutzbedürftigen Daten auf dem mobilen Endgerät oder eingebundenen Speichermedien verbleiben.;Standard
SYS.3.2.2.A22;Fernlöschung und Außerbetriebnahme von Endgeräten;Dies SOLLTE insbesondere dann gelten, wenn das Unenrollment aus der Ferne ausgeführt wird.;Standard
SYS.3.2.2.A13;ENTFALLEN;Diese Anforderung ist entfallen.;Hoch
SYS.3.2.2.A14;Benutzung externer Reputation-Services für Apps;Wenn die Administrierenden einer Institution die erlaubten Apps nicht selbst auswählen können und die Benutzenden selbstständig Apps auf ihren Geräten installieren dürfen, SOLLTE ein sogenannter Reputation-Service eingesetzt werden.;Hoch
SYS.3.2.2.A14;Benutzung externer Reputation-Services für Apps;Das MDM SOLLTE dann mithilfe dieser Informationen aus dem Reputation-Service die Installation von Apps zumindest einschränken.;Hoch
SYS.3.2.2.A15;ENTFALLEN;Diese Anforderung ist entfallen.;Hoch
SYS.3.2.2.A16;ENTFALLEN;Diese Anforderung ist entfallen.;Hoch
