ID-Anforderung;Titel;Inhalt;Typ
NET.3.1.A1;Sichere Grundkonfiguration eines Routers oder Switches;Bevor ein Router oder Switch eingesetzt wird, MUSS er sicher konfiguriert werden.;Basis
NET.3.1.A1;Sichere Grundkonfiguration eines Routers oder Switches;Alle Konfigurationsänderungen SOLLTEN nachvollziehbar dokumentiert sein.;Basis
NET.3.1.A1;Sichere Grundkonfiguration eines Routers oder Switches;Die Integrität der Konfigurationsdateien MUSS in geeigneter Weise geschützt werden.;Basis
NET.3.1.A1;Sichere Grundkonfiguration eines Routers oder Switches;Bevor Zugangspasswörter abgespeichert werden, MÜSSEN sie mithilfe eines zeitgemäßen kryptografischen Verfahrens abgesichert werden.;Basis
NET.3.1.A1;Sichere Grundkonfiguration eines Routers oder Switches;Router und Switches MÜSSEN so konfiguriert sein, dass nur zwingend erforderliche Dienste, Protokolle und funktionale Erweiterungen genutzt werden.;Basis
NET.3.1.A1;Sichere Grundkonfiguration eines Routers oder Switches;Nicht benötigte Dienste, Protokolle und funktionale Erweiterungen MÜSSEN deaktiviert oder ganz deinstalliert werden.;Basis
NET.3.1.A1;Sichere Grundkonfiguration eines Routers oder Switches;Ebenfalls MÜSSEN nicht benutzte Schnittstellen auf Routern und Switches deaktiviert werden.;Basis
NET.3.1.A1;Sichere Grundkonfiguration eines Routers oder Switches;Unbenutzte Netzports MÜSSEN nach Möglichkeit deaktiviert oder zumindest einem dafür eingerichteten Unassigned-VLAN zugeordnet werden.;Basis
NET.3.1.A1;Sichere Grundkonfiguration eines Routers oder Switches;Wenn funktionale Erweiterungen benutzt werden, MÜSSEN die Sicherheitsrichtlinien der Institution weiterhin erfüllt sein.;Basis
NET.3.1.A1;Sichere Grundkonfiguration eines Routers oder Switches;Auch SOLLTE begründet und dokumentiert werden, warum solche Erweiterungen eingesetzt werden.;Basis
NET.3.1.A1;Sichere Grundkonfiguration eines Routers oder Switches;Informationen über den internen Konfigurations- und Betriebszustand MÜSSEN nach außen verborgen werden.;Basis
NET.3.1.A1;Sichere Grundkonfiguration eines Routers oder Switches;Unnötige Auskunftsdienste MÜSSEN deaktiviert werden.;Basis
NET.3.1.A2;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
NET.3.1.A3;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
NET.3.1.A4;Schutz der Administrationsschnittstellen;Alle Administrations- und Managementzugänge der Router und Switches MÜSSEN auf einzelne Quell-IP-Adressen bzw. -Adressbereiche eingeschränkt werden.;Basis
NET.3.1.A4;Schutz der Administrationsschnittstellen;Es MUSS sichergestellt sein, dass aus nicht vertrauenswürdigen Netzen heraus nicht direkt auf die Administrationsschnittstellen zugegriffen werden kann.;Basis
NET.3.1.A4;Schutz der Administrationsschnittstellen;Um Router und Switches zu administrieren bzw. zu überwachen, SOLLTEN geeignet verschlüsselte Protokolle eingesetzt werden.;Basis
