ID-Anforderung;Titel;Inhalt;Typ
CON.1.A1;Auswahl geeigneter kryptografischer Verfahren;Es MÜSSEN geeignete kryptografische Verfahren ausgewählt werden.;Basis
CON.1.A1;Auswahl geeigneter kryptografischer Verfahren;Dabei MUSS sichergestellt sein, dass etablierte Algorithmen verwendet werden, die von der Fachwelt intensiv untersucht wurden und von denen keine Sicherheitslücken bekannt sind.;Basis
CON.1.A1;Auswahl geeigneter kryptografischer Verfahren;Ebenso MÜSSEN aktuell empfohlene Schlüssellängen verwendet werden.;Basis
CON.1.A1;Auswahl geeigneter kryptografischer Verfahren;Um eine geeignete Schlüssellänge auszuwählen, SOLLTE berücksichtigt werden, wie lange das kryptografische Verfahren eingesetzt werden soll.;Basis
CON.1.A1;Auswahl geeigneter kryptografischer Verfahren;Bei einer längeren Einsatzdauer SOLLTEN entsprechend längere Schlüssellängen eingesetzt werden.;Basis
CON.1.A2;Datensicherung beim Einsatz kryptografischer Verfahren;In Datensicherungen MÜSSEN kryptografische Schlüssel vom IT-Betrieb derart gespeichert oder aufbewahrt werden, dass Unbefugte nicht darauf zugreifen können.;Basis
CON.1.A2;Datensicherung beim Einsatz kryptografischer Verfahren;Langlebige kryptografische Schlüssel MÜSSEN offline, außerhalb der eingesetzten IT-Systeme, aufbewahrt werden.;Basis
CON.1.A2;Datensicherung beim Einsatz kryptografischer Verfahren;Bei einer Langzeitspeicherung verschlüsselter Informationen SOLLTE regelmäßig geprüft werden, ob die verwendeten kryptografischen Algorithmen und die Schlüssellängen noch für die jeweiligen Informationen geeignet sind.;Basis
CON.1.A2;Datensicherung beim Einsatz kryptografischer Verfahren;Der IT-Betrieb MUSS sicherstellen, dass auf verschlüsselt gespeicherte Informationen auch nach längeren Zeiträumen noch zugegriffen werden kann.;Basis
CON.1.A2;Datensicherung beim Einsatz kryptografischer Verfahren;Verwendete Hard- oder Software mit kryptografischen Funktionen SOLLTE archiviert werden.;Basis
CON.1.A4;Geeignetes Schlüsselmanagement;In einem geeigneten Schlüsselmanagement für kryptografische Hard oder Software MUSS festgelegt werden, wie Schlüssel und Zertifikate erzeugt, gespeichert, ausgetauscht und wieder gelöscht oder vernichtet werden.;Basis
