ID-Anforderung;Titel;Inhalt;Typ
SYS.1.8.A1;Geeignete Aufstellung von Speichersystemen;Die IT-Komponenten von Speicherlösungen MÜSSEN in verschlossenen Räumen aufgestellt werden.;Basis
SYS.1.8.A1;Geeignete Aufstellung von Speichersystemen;Zu diesen Räumen DÜRFEN NUR Berechtigte Zutritt haben.;Basis
SYS.1.8.A1;Geeignete Aufstellung von Speichersystemen;Zudem MUSS eine sichere Stromversorgung sichergestellt sein.;Basis
SYS.1.8.A1;Geeignete Aufstellung von Speichersystemen;Die Vorgaben des herstellenden Unternehmens zur empfohlenen Umgebungstemperatur und Luftfeuchte MÜSSEN eingehalten werden.;Basis
SYS.1.8.A2;Sichere Grundkonfiguration von Speicherlösungen;Bevor eine Speicherlösung produktiv eingesetzt wird, MUSS sichergestellt sein, dass alle eingesetzten Softwarekomponenten und die Firmware aktuell sind.;Basis
SYS.1.8.A2;Sichere Grundkonfiguration von Speicherlösungen;Danach MUSS eine sichere Grundkonfiguration hergestellt werden.;Basis
SYS.1.8.A2;Sichere Grundkonfiguration von Speicherlösungen;Nicht genutzte Schnittstellen des Speichersystems MÜSSEN deaktiviert werden.;Basis
SYS.1.8.A2;Sichere Grundkonfiguration von Speicherlösungen;Die Dateien zur Default-Konfiguration, zur vorgenommenen Grundkonfiguration und zur aktuellen Konfiguration SOLLTEN redundant und geschützt aufbewahrt werden.;Basis
SYS.1.8.A3;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
SYS.1.8.A4;Schutz der Administrationsschnittstellen;Alle Administrations- und Management-Zugänge der Speichersysteme MÜSSEN eingeschränkt werden.;Basis
SYS.1.8.A4;Schutz der Administrationsschnittstellen;Es MUSS sichergestellt sein, dass aus nicht-vertrauenswürdigen Netzen heraus nicht auf die Administrationsschnittstellen zugegriffen werden kann.;Basis
SYS.1.8.A4;Schutz der Administrationsschnittstellen;Es SOLLTEN als sicher geltende Protokolle eingesetzt werden.;Basis
SYS.1.8.A4;Schutz der Administrationsschnittstellen;Sollten dennoch unsichere Protokolle verwendet werden, MUSS für die Administration ein eigenes Administrationsnetz (siehe NET.1.1 Netzarchitektur und -design) genutzt werden.;Basis
SYS.1.8.A5;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
SYS.1.8.A6;Erstellung einer Sicherheitsrichtlinie für Speicherlösungen;Ausgehend von der allgemeinen Sicherheitsrichtlinie der Institution SOLLTE eine spezifische Sicherheitsrichtlinie für Speicherlösungen erstellt werden.;Standard
SYS.1.8.A6;Erstellung einer Sicherheitsrichtlinie für Speicherlösungen;Darin SOLLTEN nachvollziehbar Vorgaben beschrieben sein, wie Speicherlösungen sicher geplant, administriert, installiert, konfiguriert und betrieben werden können.;Standard
