ID-Anforderung;Titel;Inhalt;Typ
SYS.4.3.A1;Regelungen zum Umgang mit eingebetteten Systemen;Alle Benutzenden und Administrierende MÜSSEN über Verhaltensregeln und Meldewege bei Ausfällen, Fehlfunktionen oder bei Verdacht auf einen Sicherheitsvorfall informiert sein.;Basis
SYS.4.3.A1;Regelungen zum Umgang mit eingebetteten Systemen;Alle eingebetteten Systeme inklusive Schnittstellen MÜSSEN erfasst werden.;Basis
SYS.4.3.A1;Regelungen zum Umgang mit eingebetteten Systemen;Die eingebetteten Systeme MÜSSEN sicher vorkonfiguriert werden.;Basis
SYS.4.3.A1;Regelungen zum Umgang mit eingebetteten Systemen;Die vorgenommene Konfiguration SOLLTE dokumentiert sein.;Basis
SYS.4.3.A1;Regelungen zum Umgang mit eingebetteten Systemen;Weiterhin SOLLTEN Regelungen festgelegt werden, um die Integrität und Funktionsfähigkeit der eingebetteten Systeme zu testen.;Basis
SYS.4.3.A2;Deaktivieren nicht benutzter Schnittstellen und Dienste bei eingebetteten Systemen;Es MUSS sichergestellt werden, dass nur auf benötigte Schnittstellen zugegriffen werden kann.;Basis
SYS.4.3.A2;Deaktivieren nicht benutzter Schnittstellen und Dienste bei eingebetteten Systemen;Alle anderen Schnittstellen MÜSSEN deaktiviert werden.;Basis
SYS.4.3.A2;Deaktivieren nicht benutzter Schnittstellen und Dienste bei eingebetteten Systemen;Zudem DÜRFEN NUR benötigte Dienste aktiviert sein.;Basis
SYS.4.3.A2;Deaktivieren nicht benutzter Schnittstellen und Dienste bei eingebetteten Systemen;Der Zugang zu Anwendungsschnittstellen MUSS durch sichere Authentisierung geschützt sein.;Basis
SYS.4.3.A3;Protokollierung sicherheitsrelevanter Ereignisse bei eingebetteten Systemen;Sicherheitsverstöße MÜSSEN protokolliert werden (siehe OPS.1.1.5 Protokollierung).;Basis
SYS.4.3.A3;Protokollierung sicherheitsrelevanter Ereignisse bei eingebetteten Systemen;Ist eine elektronische Protokollierung nicht oder nur sehr begrenzt realisierbar, SOLLTEN alternative, organisatorische Regelungen geschaffen und umgesetzt werden.;Basis
SYS.4.3.A4;Erstellung von Beschaffungskriterien für eingebettete Systeme;Bevor eingebettete Systeme beschafft werden, SOLLTE eine Anforderungsliste erstellt werden, anhand derer die infrage kommenden Systeme oder Komponenten bewertet werden.;Standard
SYS.4.3.A4;Erstellung von Beschaffungskriterien für eingebettete Systeme;Die Anforderungsliste SOLLTE mindestens folgende sicherheitsrelevante Aspekte umfassen:;Standard
SYS.4.3.A4;Erstellung von Beschaffungskriterien für eingebettete Systeme;Aspekte der materiellen Sicherheit,;Standard
SYS.4.3.A4;Erstellung von Beschaffungskriterien für eingebettete Systeme;Anforderungen an die Sicherheitseigenschaften der Hardware,;Standard
SYS.4.3.A4;Erstellung von Beschaffungskriterien für eingebettete Systeme;Anforderungen an die Sicherheitseigenschaften der Software,;Standard
SYS.4.3.A4;Erstellung von Beschaffungskriterien für eingebettete Systeme;Unterstützung eines Trusted Plattform Module (TPM) durch das Betriebssystem,;Standard
SYS.4.3.A4;Erstellung von Beschaffungskriterien für eingebettete Systeme;Sicherheitsaspekte der Entwicklungsumgebung sowie;Standard
SYS.4.3.A4;Erstellung von Beschaffungskriterien für eingebettete Systeme;organisatorische Sicherheitsaspekte.;Standard
SYS.4.3.A5;Schutz vor schädigenden Umwelteinflüssen bei eingebetteten Systemen;Es SOLLTE sichergestellt werden, dass eingebettete Systeme entsprechend ihrer vorgesehenen Einsatzart und des vorgesehenen Einsatzorts angemessen vor schädigenden Umwelteinflüssen geschützt sind.;Standard
SYS.4.3.A5;Schutz vor schädigenden Umwelteinflüssen bei eingebetteten Systemen;Die Anforderungen hierfür SOLLTEN bereits bei der Planung analysiert werden.;Standard
SYS.4.3.A5;Schutz vor schädigenden Umwelteinflüssen bei eingebetteten Systemen;Zudem SOLLTE sichergestellt werden, dass die Vorkehrungen, um einzelne Komponenten vor Staub, Hitze, Nässe und Verschmutzung zu schützen, keine Probleme mit den Anforderungen des übergeordneten Systems verursachen.;Standard
SYS.4.3.A6;Verhindern von Debugging-Möglichkeiten bei eingebetteten Systemen;Eventuelle Debugging-Möglichkeiten SOLLTEN möglichst vollständig aus eingebetteten Systemen entfernt werden.;Standard
SYS.4.3.A6;Verhindern von Debugging-Möglichkeiten bei eingebetteten Systemen;Wird On-Chip-Debugging genutzt, MUSS sichergestellt werden, dass Debugging-Funktionen nicht unberechtigt genutzt oder aktiviert werden können.;Standard
SYS.4.3.A6;Verhindern von Debugging-Möglichkeiten bei eingebetteten Systemen;Weiterhin SOLLTE sichergestellt werden, dass keine Eingabeschnittstellen für Testsignale und Messpunkte zum Anschluss von Analysatoren aktiviert und für Unberechtigte nutzbar sind.;Standard
SYS.4.3.A6;Verhindern von Debugging-Möglichkeiten bei eingebetteten Systemen;Zudem SOLLTEN alle Hardware-Debugging-Schnittstellen deaktiviert sein.;Standard
SYS.4.3.A7;Hardware-Realisierung von Funktionen eingebetteter Systeme;Werden eingebettete Systeme selbst entwickelt, SOLLTEN bei der Designentscheidung zur Hardware- und Software-Realisierung Sicherheitsaspekte berücksichtigt werden.;Standard
SYS.4.3.A7;Hardware-Realisierung von Funktionen eingebetteter Systeme;Auch bei der Entscheidung, eine bestimmte Hardware-Technik zu implementieren, SOLLTEN Sicherheitsaspekte berücksichtigt werden.;Standard
SYS.4.3.A8;Einsatz eines sicheren Betriebssystems für eingebettete Systeme;Das eingesetzte Betriebssystem und die Konfiguration des eingebetteten Systems SOLLTEN für den vorgesehenen Betrieb geeignet sein.;Standard
SYS.4.3.A8;Einsatz eines sicheren Betriebssystems für eingebettete Systeme;So SOLLTE das Betriebssystem für die vorgesehene Aufgabe über ausreichende Sicherheitsmechanismen verfügen.;Standard
SYS.4.3.A8;Einsatz eines sicheren Betriebssystems für eingebettete Systeme;Die benötigten Dienste und Funktionen SOLLTEN aktiviert sein.;Standard
SYS.4.3.A8;Einsatz eines sicheren Betriebssystems für eingebettete Systeme;Das Betriebssystem SOLLTE es unterstützen, ein Trusted Plattform Module (TPM) zu nutzen.;Standard
SYS.4.3.A9;Einsatz kryptografischer Prozessoren bzw. Koprozessoren bei eingebetteten Systemen;Wird ein zusätzlicher Mikrocontroller für die kryptografischen Berechnungen verwendet, SOLLTE dessen Kommunikation mit dem System-Mikrocontroller ausreichend abgesichert sein.;Standard
SYS.4.3.A9;Einsatz kryptografischer Prozessoren bzw. Koprozessoren bei eingebetteten Systemen;Für das eingebettete System SOLLTEN die nötigen Vertrauensanker realisiert werden.;Standard
SYS.4.3.A9;Einsatz kryptografischer Prozessoren bzw. Koprozessoren bei eingebetteten Systemen;Auch SOLLTE eine Vertrauenskette (Chain of Trust) implementiert sein.;Standard
SYS.4.3.A10;Wiederherstellung von eingebetteten Systemen;Eingebettete Systeme SOLLTEN über Rollback-Fähigkeiten verfügen.;Standard
SYS.4.3.A11;Sichere Aussonderung eines eingebetteten Systems;Bevor eingebettete Systeme ausgesondert werden, SOLLTEN sämtliche Daten auf dem System sicher gelöscht werden.;Standard
SYS.4.3.A11;Sichere Aussonderung eines eingebetteten Systems;Ist dies nicht möglich, SOLLTE das System vernichtet werden.;Standard
SYS.4.3.A11;Sichere Aussonderung eines eingebetteten Systems;Die Löschung oder Vernichtung SOLLTE dokumentiert werden.;Standard
