ID-Anforderung;Titel;Inhalt;Typ
NET.4.3.A1;Geeignete Aufstellung eines Faxgerätes;Faxgeräte MÜSSEN so aufgestellt werden, dass eingegangene Faxsendungen nicht von Unberechtigten eingesehen oder entnommen werden können.;Basis
NET.4.3.A1;Geeignete Aufstellung eines Faxgerätes;Der Aufstellungsort SOLLTE zudem danach ausgewählt werden, dass ausreichend dimensionierte Telekommunikationsleitungen bzw. -kanäle vorhanden sind.;Basis
NET.4.3.A1;Geeignete Aufstellung eines Faxgerätes;Der Aufstellungsort MUSS über einen geeigneten Netzanschluss für das Faxgerät verfügen.;Basis
NET.4.3.A1;Geeignete Aufstellung eines Faxgerätes;Faxgeräte DÜRFTEN NICHT an nicht dafür vorgesehene Netzanschlüsse angeschlossen werden.;Basis
NET.4.3.A2;Informationen für Mitarbeitende über die Faxnutzung;Alle Mitarbeitenden MÜSSEN auf die Besonderheiten der Informationsübermittlung per Fax hingewiesen werden.;Basis
NET.4.3.A2;Informationen für Mitarbeitende über die Faxnutzung;Sie MÜSSEN auch darüber informiert sein, dass die Rechtsverbindlichkeit einer Faxsendung stark eingeschränkt ist.;Basis
NET.4.3.A2;Informationen für Mitarbeitende über die Faxnutzung;Eine verständliche Bedienungsanleitung MUSS am Faxgerät ausliegen.;Basis
NET.4.3.A2;Informationen für Mitarbeitende über die Faxnutzung;Die Benutzenden SOLLTEN mindestens eine Kurzanleitung zur eingesetzten Faxclient-Software des Faxservers erhalten.;Basis
NET.4.3.A2;Informationen für Mitarbeitende über die Faxnutzung;Außerdem MUSS eine Anweisung zur korrekten Faxnutzung ausliegen.;Basis
NET.4.3.A3;Sicherer Betrieb eines Faxservers;Bevor ein Faxserver in Betrieb genommen wird, SOLLTE eine Testphase erfolgen.;Basis
NET.4.3.A3;Sicherer Betrieb eines Faxservers;Konfigurationsparameter sowie alle Änderungen an der Konfiguration eines Faxservers SOLLTEN dokumentiert werden.;Basis
NET.4.3.A3;Sicherer Betrieb eines Faxservers;Die Archivierung und Löschung von Faxdaten SOLLTEN geregelt sein.;Basis
NET.4.3.A3;Sicherer Betrieb eines Faxservers;Außerdem MUSS regelmäßig die Verbindung vom Faxserver zur TK-Anlage beziehungsweise zum öffentlichen Telefonnetz auf ihre Funktion geprüft werden.;Basis
NET.4.3.A3;Sicherer Betrieb eines Faxservers;Es MUSS außerdem sichergestellt werden, dass der Faxserver ausschließlich Fax-Dienste anbietet und nicht für weitere Dienste genutzt wird.;Basis
NET.4.3.A3;Sicherer Betrieb eines Faxservers;Alle nicht benötigten Leistungsmerkmale und Zugänge der eingesetzten Kommunikationsschnittstellen MÜSSEN deaktiviert werden.;Basis
NET.4.3.A4;Erstellung einer Sicherheitsrichtlinie für die Faxnutzung;Vor der Freigabe eines Gerätes SOLLTE eine Sicherheitsrichtlinie für die Faxnutzung erstellt werden.;Standard
NET.4.3.A4;Erstellung einer Sicherheitsrichtlinie für die Faxnutzung;Dort SOLLTE die Einsatzart festgelegt sein.;Standard
NET.4.3.A4;Erstellung einer Sicherheitsrichtlinie für die Faxnutzung;Außerdem SOLLTE geregelt werden, wie mit Faxeingängen und -ausgängen umzugehen ist.;Standard
NET.4.3.A4;Erstellung einer Sicherheitsrichtlinie für die Faxnutzung;Zudem SOLLTE eine Regelung zur Behandlung von nicht zustellbaren Faxsendungen erstellt werden.;Standard
NET.4.3.A4;Erstellung einer Sicherheitsrichtlinie für die Faxnutzung;Außerdem SOLLTE die Richtlinie Informationen und Anweisungen zur Notfallvorsorge und Ausfallsicherheit des Faxbetriebes enthalten.;Standard
NET.4.3.A5;ENTFALLEN;Diese Anforderung ist entfallen.;Standard
NET.4.3.A6;Beschaffung geeigneter Faxgeräte und Faxserver;Bevor Faxgeräte oder Faxserver beschafft werden, SOLLTE eine Anforderungsliste erstellt werden.;Standard
NET.4.3.A6;Beschaffung geeigneter Faxgeräte und Faxserver;Anhand dieser Liste SOLLTEN die infrage kommenden Systeme oder Komponenten bewertet werden.;Standard
NET.4.3.A6;Beschaffung geeigneter Faxgeräte und Faxserver;Die Anforderungsliste für Faxgeräte SOLLTE auch sicherheitsrelevante Aspekte umfassen, wie den Austausch einer Teilnehmererkennung, die Ausgabe von Sendeberichten sowie eine Fehlerprotokollierung und Journalführung.;Standard
NET.4.3.A6;Beschaffung geeigneter Faxgeräte und Faxserver;Zudem SOLLTEN angemessene zusätzliche Sicherheitsfunktionen anhand des Schutzbedarfs berücksichtigt werden.;Standard
NET.4.3.A6;Beschaffung geeigneter Faxgeräte und Faxserver;Bei einem Faxserver SOLLTEN alle Anforderungen an das IT-System einschließlich Betriebssystem, Kommunikationskomponenten und Applikationssoftware erhoben und berücksichtigt werden.;Standard
NET.4.3.A6;Beschaffung geeigneter Faxgeräte und Faxserver;Die Möglichkeit, dass ein Faxserver in ein bestehendes Datennetz und in ein Groupware-System integriert werden kann, SOLLTE bei Bedarf berücksichtigt werden.;Standard
NET.4.3.A7;Geeignete Kennzeichnung ausgehender Faxsendungen;Quelle und Ziel jeder Faxsendung SOLLTEN auf allen ausgehenden Faxsendungen ersichtlich sein.;Standard
NET.4.3.A7;Geeignete Kennzeichnung ausgehender Faxsendungen;Wenn diese Informationen nicht aus dem versendeten Dokument ermittelt werden können, SOLLTE ein standardisiertes Faxdeckblatt benutzt werden.;Standard
NET.4.3.A7;Geeignete Kennzeichnung ausgehender Faxsendungen;Generell SOLLTE das Faxdeckblatt mindestens den Namen der Institution des Absendenden, den Namen des Ansprechpartners bzw. der Ansprechpartnerin, das Datum, die Seitenanzahl sowie einen Dringlichkeitsvermerk auflisten.;Standard
NET.4.3.A7;Geeignete Kennzeichnung ausgehender Faxsendungen;Außerdem SOLLTE es die Namen und die Institution der Empfangenden enthalten.;Standard
NET.4.3.A7;Geeignete Kennzeichnung ausgehender Faxsendungen;Wenn notwendig, SOLLTE das Faxdeckblatt für jedes ausgehende Fax angepasst werden.;Standard
NET.4.3.A8;Geeignete Entsorgung von Fax-Verbrauchsgütern und -Ersatzteilen;Alle Fax-Verbrauchsgüter, aus denen Informationen über die versendeten und empfangenen Fax-Dokumente gewonnen werden können, SOLLTEN vor der Entsorgung unkenntlich gemacht werden oder durch eine zuverlässige Fachfirma entsorgt werden.;Standard
NET.4.3.A8;Geeignete Entsorgung von Fax-Verbrauchsgütern und -Ersatzteilen;Die gleiche Vorgehensweise SOLLTE auch bei ausgetauschten informationstragenden Ersatzteilen erfolgen.;Standard
NET.4.3.A8;Geeignete Entsorgung von Fax-Verbrauchsgütern und -Ersatzteilen;Wartungsfirmen, die Faxgeräte überprüfen oder reparieren, SOLLTEN zu einer entsprechenden Handhabung verpflichtet werden.;Standard
NET.4.3.A8;Geeignete Entsorgung von Fax-Verbrauchsgütern und -Ersatzteilen;Es SOLLTE regelmäßig kontrolliert werden, ob diese Handhabung eingehalten wird.;Standard
NET.4.3.A9;Nutzung von Sende- und Empfangsprotokollen;Die Übertragungsvorgänge ein- und ausgehender Faxsendungen SOLLTEN protokolliert werden.;Standard
NET.4.3.A9;Nutzung von Sende- und Empfangsprotokollen;Dazu SOLLTEN die Kommunikationsjournale marktüblicher Faxgeräte genutzt werden.;Standard
NET.4.3.A9;Nutzung von Sende- und Empfangsprotokollen;Verfügen die Faxgeräte über Protokollierungsfunktionen, SOLLTEN diese aktiviert werden.;Standard
NET.4.3.A9;Nutzung von Sende- und Empfangsprotokollen;Bei einem Faxserver SOLLTE die Protokollierung ebenso aktiviert werden.;Standard
NET.4.3.A9;Nutzung von Sende- und Empfangsprotokollen;Auch SOLLTE entschieden werden, welche Informationen protokolliert werden sollen.;Standard
NET.4.3.A9;Nutzung von Sende- und Empfangsprotokollen;Die Kommunikationsjournale der Faxgeräte und die Protokollierungsdateien SOLLTEN regelmäßig ausgewertet und archiviert werden.;Standard
NET.4.3.A9;Nutzung von Sende- und Empfangsprotokollen;Sie SOLLTEN stichprobenartig auf Unregelmäßigkeiten geprüft werden.;Standard
NET.4.3.A9;Nutzung von Sende- und Empfangsprotokollen;Unbefugte SOLLTEN nicht auf die Kommunikationsjournale sowie die protokollierten Informationen zugreifen können.;Standard
NET.4.3.A10;Kontrolle programmierbarer Zieladressen, Protokolle und Verteilerlisten;Programmierbare Kurzwahltasten oder gespeicherte Zieladressen SOLLTEN regelmäßig daraufhin überprüft werden, ob die gewünschte Faxnummer mit der einprogrammierten Nummer übereinstimmt.;Standard
NET.4.3.A10;Kontrolle programmierbarer Zieladressen, Protokolle und Verteilerlisten;Nicht mehr benötige Faxnummern SOLLTEN gelöscht werden.;Standard
NET.4.3.A10;Kontrolle programmierbarer Zieladressen, Protokolle und Verteilerlisten;Es SOLLTE in geeigneter Weise dokumentiert werden, wenn ein neuer Eintrag aufgenommen oder eine Zielnummer geändert wird.;Standard
NET.4.3.A11;Schutz vor Überlastung des Faxgerätes;Es SOLLTEN ausreichend Kommunikationsleitungen bzw. -kanäle verfügbar sein.;Hoch
NET.4.3.A11;Schutz vor Überlastung des Faxgerätes;Bei einem Faxserver SOLLTE das voraussichtliche Faxvolumen abgeschätzt werden.;Hoch
NET.4.3.A11;Schutz vor Überlastung des Faxgerätes;Es SOLLTEN entsprechend leistungsfähige Komponenten ausgewählt werden.;Hoch
NET.4.3.A11;Schutz vor Überlastung des Faxgerätes;Die Protokolle von Faxservern SOLLTEN regelmäßig kontrolliert werden, um Engpässen durch Überlastungen rechtzeitig entgegenzuwirken.;Hoch
NET.4.3.A11;Schutz vor Überlastung des Faxgerätes;Nicht mehr benötigte Faxdaten SOLLTEN zeitnah vom Faxserver gelöscht werden.;Hoch
NET.4.3.A12;Sperren bestimmter Quell- und Ziel-Faxnummern;Unerwünschte Faxadressen, SOLLTEN blockiert werden.;Hoch
NET.4.3.A12;Sperren bestimmter Quell- und Ziel-Faxnummern;Alternativ SOLLTEN nur bestimmte Rufnummern zugelassen werden.;Hoch
NET.4.3.A12;Sperren bestimmter Quell- und Ziel-Faxnummern;Es SOLLTE geprüft werden, welcher Ansatz in welcher Situation geeignet ist.;Hoch
NET.4.3.A13;Festlegung berechtigter Faxbedienenden;Es SOLLTEN nur wenige Mitarbeitende ausgewählt werden, die auf das Faxgerät zugreifen dürfen.;Hoch
