ID-Anforderung;Titel;Inhalt;Typ
APP.4.3.A1;Erstellung einer Sicherheitsrichtlinie für Datenbanksysteme;Ausgehend von der allgemeinen Sicherheitsrichtlinie der Institution MUSS eine spezifische Sicherheitsrichtlinie für Datenbanksysteme erstellt werden.;Basis
APP.4.3.A1;Erstellung einer Sicherheitsrichtlinie für Datenbanksysteme;Darin MÜSSEN nachvollziehbar Anforderungen und Vorgaben beschrieben sein, wie Datenbanksysteme sicher betrieben werden sollen.;Basis
APP.4.3.A1;Erstellung einer Sicherheitsrichtlinie für Datenbanksysteme;Die Richtlinie MUSS allen im Bereich Datenbanksysteme zuständigen Mitarbeitenden bekannt sein.;Basis
APP.4.3.A1;Erstellung einer Sicherheitsrichtlinie für Datenbanksysteme;Sie MUSS grundlegend für ihre Arbeit sein.;Basis
APP.4.3.A1;Erstellung einer Sicherheitsrichtlinie für Datenbanksysteme;Wird die Richtlinie verändert oder wird von den Anforderungen abgewichen, MUSS dies mit dem oder der ISB abgestimmt und dokumentiert werden.;Basis
APP.4.3.A1;Erstellung einer Sicherheitsrichtlinie für Datenbanksysteme;Es MUSS regelmäßig überprüft werden, ob die Richtlinie noch korrekt umgesetzt ist.;Basis
APP.4.3.A1;Erstellung einer Sicherheitsrichtlinie für Datenbanksysteme;Die Ergebnisse MÜSSEN sinnvoll dokumentiert werden.;Basis
APP.4.3.A2;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
APP.4.3.A3;Basishärtung des Datenbankmanagementsystems;Das Datenbankmanagementsystem MUSS gehärtet werden.;Basis
APP.4.3.A3;Basishärtung des Datenbankmanagementsystems;Hierfür MUSS eine Checkliste mit den durchzuführenden Schritten zusammengestellt und abgearbeitet werden.;Basis
APP.4.3.A3;Basishärtung des Datenbankmanagementsystems;Passwörter DÜRFEN NICHT im Klartext gespeichert werden.;Basis
APP.4.3.A3;Basishärtung des Datenbankmanagementsystems;Die Basishärtung MUSS regelmäßig überprüft und, falls erforderlich, angepasst werden.;Basis
APP.4.3.A4;Geregeltes Anlegen neuer Datenbanken;Neue Datenbanken MÜSSEN nach einem definierten Prozess angelegt werden.;Basis
APP.4.3.A4;Geregeltes Anlegen neuer Datenbanken;Wenn eine neue Datenbank angelegt wird, MÜSSEN Grundinformationen zur Datenbank nachvollziehbar dokumentiert werden.;Basis
APP.4.3.A5;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
APP.4.3.A6;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
APP.4.3.A7;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
APP.4.3.A8;ENTFALLEN;Diese Anforderung ist entfallen.;Basis
APP.4.3.A9;Datensicherung eines Datenbanksystems;Es MÜSSEN regelmäßig Systemsicherungen des DBMS und der Daten durchgeführt werden.;Basis
APP.4.3.A9;Datensicherung eines Datenbanksystems;Auch bevor eine Datenbank neu erzeugt wird, MUSS das Datenbanksystem gesichert werden.;Basis
APP.4.3.A9;Datensicherung eines Datenbanksystems;Hierfür SOLLTEN die dafür zulässigen Dienstprogramme benutzt werden.;Basis
APP.4.3.A9;Datensicherung eines Datenbanksystems;Alle Transaktionen SOLLTEN so gesichert werden, dass sie jederzeit wiederherstellbar sind.;Basis
APP.4.3.A9;Datensicherung eines Datenbanksystems;Wenn die Datensicherung die verfügbaren Kapazitäten übersteigt, SOLLTE ein erweitertes Konzept erstellt werden, um die Datenbank zu sichern, z. B. eine inkrementelle Sicherung.;Basis
APP.4.3.A9;Datensicherung eines Datenbanksystems;Abhängig vom Schutzbedarf der Daten SOLLTEN die Wiederherstellungsparameter vorgegeben werden (siehe CON.3 Datensicherungskonzept).;Basis
APP.4.3.A10;ENTFALLEN;Diese Anforderung ist entfallen.;Standard
APP.4.3.A11;Ausreichende Dimensionierung der Hardware;Datenbankmanagementsysteme SOLLTEN auf ausreichend dimensionierter Hardware installiert werden.;Standard
APP.4.3.A11;Ausreichende Dimensionierung der Hardware;Die Hardware SOLLTE über genügend Reserven verfügen, um auch eventuell steigenden Anforderungen gerecht zu werden.;Standard
